date_gmt,CSA,LUA,CKH,VIE,NON
2008-06-02,3.33,4.8,5.3,2.24,3.07
2008-06-03,3.32,5.0,5.24,2.48,3.37
2008-06-04,3.77,5.29,5.12,2.44,3.38
2008-06-05,3.76,5.78,5.25,2.36,3.3
2008-06-06,3.71,6.08,5.8,2.36,3.26
2008-06-07,3.93,6.3,6.42,2.64,3.42
2008-06-08,3.89,6.45,6.93,3.2,3.94
2008-06-09,3.74,6.6,6.94,3.7,4.5
2008-06-10,3.6,6.68,6.87,3.78,4.68
2008-06-11,3.74,6.55,6.98,3.72,4.61
2008-06-12,3.5,6.35,6.99,3.8,4.68
2008-06-13,3.52,6.22,6.81,3.8,4.72
2008-06-14,3.45,6.0,6.64,3.7,4.6
2008-06-15,3.47,5.9,6.54,3.5,4.42
2008-06-16,3.24,5.85,6.37,3.42,4.32
2008-06-17,3.07,5.76,6.2,3.32,4.25
2008-06-18,2.84,5.68,6.22,3.28,4.22
2008-06-19,3.07,5.55,6.21,3.22,4.13
2008-06-20,2.97,5.3,6.08,3.2,4.13
2008-06-21,2.92,5.18,5.96,3.1,4.04
2008-06-22,2.99,5.14,5.78,2.92,3.88
2008-06-23,2.73,5.08,5.51,2.78,3.72
2008-06-24,2.75,5.02,5.46,2.66,3.57
2008-06-25,2.95,4.88,5.45,2.62,3.5
2008-06-26,3.49,4.7,5.4,2.6,3.46
2008-06-27,3.28,4.73,5.27,2.54,3.41
2008-06-28,3.19,5.25,5.07,2.44,3.32
2008-06-29,3.35,5.67,4.96,2.3,3.21
2008-06-30,3.08,5.77,5.22,2.2,3.06
2008-07-01,3.37,6.09,5.74,2.28,3.09
2008-07-02,3.81,7.38,6.12,2.65,3.39
2008-07-03,3.85,8.18,6.61,2.96,3.79
2008-07-04,5.31,8.07,7.66,3.46,4.2
2008-07-05,5.04,8.12,8.26,4.5,5.15
2008-07-06,4.82,12.04,8.31,5.08,5.96
2008-07-07,5.62,13.77,10.64,5.35,6.22
2008-07-08,5.94,13.52,12.36,8.3,8.8
2008-07-09,5.96,12.56,12.36,9.23,10.1
2008-07-10,5.89,11.82,11.7,8.94,9.97
2008-07-11,5.16,11.3,11.11,8.32,9.43
2008-07-12,4.81,10.64,10.66,7.85,8.99
2008-07-13,4.59,9.99,10.27,7.5,8.62
2008-07-14,4.6,10.32,10.04,7.22,8.89
2008-07-15,4.48,10.13,10.1,7.12,8.24
2008-07-16,4.9,10.14,9.96,7.12,8.22
2008-07-17,4.59,10.25,9.72,6.94,8.06
2008-07-18,4.48,10.23,9.71,6.76,7.91
2008-07-19,4.45,10.12,9.82,6.77,7.9
2008-07-20,4.38,9.81,9.8,6.83,7.97
2008-07-21,4.65,9.46,9.56,6.71,7.88
2008-07-22,4.55,9.55,9.28,6.44,7.63
2008-07-23,4.43,9.66,9.12,6.16,7.3
2008-07-24,4.65,9.6,9.23,6.03,7.19
2008-07-25,4.56,9.35,9.24,6.13,7.27
2008-07-26,4.7,9.42,9.12,6.09,7.27
2008-07-27,4.65,9.09,9.11,5.97,7.11
2008-07-28,4.5,8.96,8.93,5.92,7.03
2008-07-29,4.68,8.76,8.72,5.71,6.84
2008-07-30,4.64,8.56,8.62,5.51,6.6
2008-07-31,4.42,8.6,8.44,5.35,6.43
2008-08-01,4.43,8.7,8.32,5.28,6.22
2008-08-02,4.14,9.0,8.41,5.12,6.08
2008-08-03,4.92,9.05,8.69,5.2,6.12
2008-08-04,4.53,9.18,8.89,5.44,6.38
2008-08-05,4.83,9.15,8.84,5.61,6.6
2008-08-06,5.12,9.0,8.9,5.63,6.58
2008-08-07,6.18,9.7,8.73,5.68,6.62
2008-08-08,6.93,11.1,8.75,5.53,6.46
2008-08-09,6.76,11.87,9.98,5.8,6.54
2008-08-10,6.37,12.34,10.66,6.95,7.78
2008-08-11,5.46,12.12,11.22,7.83,8.72
2008-08-12,5.18,11.48,11.17,8.17,9.16
2008-08-13,4.95,10.52,10.81,8.03,9.1
2008-08-14,4.75,10.52,10.32,7.73,8.8
2008-08-15,4.5,10.28,10.27,7.33,8.42
2008-08-16,4.91,10.32,10.08,7.37,8.42
2008-08-17,5.18,10.34,9.9,7.1,8.2
2008-08-18,6.12,11.13,9.8,6.92,8.0
2008-08-19,6.45,11.14,10.28,6.89,7.87
2008-08-20,6.5,11.1,10.42,7.33,8.26
2008-08-21,6.21,11.72,10.64,7.46,8.4
2008-08-22,6.23,11.56,10.8,7.7,8.62
2008-08-23,6.0,11.45,10.8,7.8,8.77
2008-08-24,6.35,11.3,10.67,7.75,8.74
2008-08-25,7.11,11.03,10.57,7.66,8.62
2008-08-26,7.19,12.06,10.36,7.51,8.51
2008-08-27,6.73,12.58,10.82,7.41,8.36
2008-08-28,6.57,12.49,11.36,8.03,8.86
2008-08-29,6.28,12.06,11.37,8.46,8.34
2008-08-30,5.77,11.63,11.11,8.38,9.34
2008-08-31,5.68,11.28,10.83,8.06,9.03
2008-09-01,6.4,11.0,10.63,7.82,8.78
2008-09-02,6.67,11.2,10.4,7.6,8.56
2008-09-03,6.55,11.88,10.44,7.38,8.32
2008-09-04,6.11,11.98,10.8,7.55,8.39
2008-09-05,5.52,11.68,11.01,7.97,8.79
2008-09-06,5.3,10.99,10.87,8.06,8.96
2008-09-07,5.53,10.5,10.46,7.83,8.76
2008-09-08,5.84,10.3,9.99,7.37,8.34
2008-09-09,5.7,10.46,9.82,6.92,7.86
2008-09-10,5.52,10.44,9.79,6.73,7.62
2008-09-11,5.29,10.28,9.87,6.77,7.58
2008-09-12,5.2,10.1,9.74,6.78,7.61
2008-09-13,5.2,9.9,9.55,6.63,7.48
2008-09-14,4.98,9.92,9.43,6.4,7.24
2008-09-15,4.92,9.88,9.46,6.28,7.07
2008-09-16,5.03,9.62,9.44,6.35,7.14
2008-09-17,4.99,9.94,9.5,6.45,7.24
2008-09-18,5.27,10.24,9.97,6.51,7.35
2008-09-19,5.4,10.18,10.27,7.09,7.86
2008-09-20,5.34,10.26,10.03,7.22,8.12
2008-09-21,5.24,10.27,9.86,6.93,7.84
2008-09-22,5.13,10.18,9.9,6.84,7.68
2008-09-23,5.03,10.26,10.09,6.95,7.74
2008-09-24,5.18,10.18,10.02,7.02,7.86
2008-09-25,5.35,9.9,9.93,7.0,7.8
2008-09-26,5.39,9.92,9.82,6.89,7.75
2008-09-27,5.39,9.85,10.14,6.99,7.74
2008-09-28,4.9,9.96,10.27,7.36,8.11
2008-09-29,4.73,9.67,10.13,7.28,8.14
2008-09-30,4.85,9.22,9.82,7.09,7.92
2008-10-01,4.68,8.96,9.32,6.68,7.58
2008-10-02,4.4,8.93,9.06,6.16,7.07
2008-10-03,4.0,8.71,9.21,5.99,6.77
2008-10-04,3.68,8.46,9.22,6.1,6.86
2008-10-05,3.57,7.94,8.96,6.06,6.85
2008-10-06,3.72,7.55,8.52,5.67,6.51
2008-10-07,4.08,7.43,8.11,5.26,6.09
2008-10-08,4.01,7.33,7.88,4.85,5.67
2008-10-09,3.91,7.59,7.66,4.66,5.38
2008-10-10,3.83,7.75,7.6,4.42,5.17
2008-10-11,3.77,7.96,7.77,4.37,5.04
2008-10-12,3.81,7.85,7.97,4.52,5.14
2008-10-13,3.76,7.78,8.04,4.67,5.31
2008-10-14,3.68,7.6,7.94,4.72,5.38
2008-10-15,3.76,7.61,7.93,4.61,5.3
2008-10-16,3.67,7.37,7.86,4.63,5.28
2008-10-17,3.69,7.25,7.8,4.57,5.22
2008-10-18,3.55,7.23,7.64,4.49,5.16
2008-10-19,3.35,7.12,7.5,4.33,5.01
2008-10-20,3.53,7.04,7.37,4.21,4.86
2008-10-21,3.45,6.9,7.27,4.08,4.74
2008-10-22,3.4,6.98,7.28,4.01,4.65
2008-10-23,3.52,6.95,7.22,4.0,4.63
2008-10-24,3.77,6.8,7.22,3.95,4.6
2008-10-25,3.72,6.8,7.14,3.9,4.54
2008-10-26,3.21,7.06,7.01,3.86,4.52
2008-10-27,2.98,7.0,6.98,3.72,4.37
2008-10-28,2.97,6.57,7.12,3.69,4.3
2008-10-29,2.18,6.23,7.1,3.79,4.37
2008-10-30,3.15,6.08,6.81,3.75,4.42
2008-10-31,3.27,6.1,6.49,3.54,4.23
2008-11-01,5.4,8.7,8.65,5.85,6.08
2008-11-02,5.79,8.85,9.04,6.35,6.41
2008-11-03,5.79,9.38,9.02,6.62,6.84
2008-11-04,6.12,10.12,9.21,6.6,6.82
2008-11-05,6.95,11.62,9.53,6.68,6.98
2008-11-06,6.57,11.5,10.86,7.58,7.48
2008-11-07,5.86,11.78,10.82,8.46,8.54
2008-11-08,5.74,11.46,10.99,8.52,8.57
2008-11-09,5.45,10.8,10.87,8.62,8.65
2008-11-10,5.32,10.3,10.4,8.35,8.44
2008-11-11,5.06,10.0,9.86,7.78,8.02
2008-11-12,4.71,9.7,9.5,7.36,7.56
2008-11-13,4.63,9.4,9.23,6.9,7.17
2008-11-14,4.35,8.78,8.94,6.62,6.73
2008-11-15,4.25,8.55,8.61,6.24,6.37
2008-11-16,4.29,8.35,8.36,5.78,6.16
2008-11-17,4.12,8.08,8.18,5.56,5.81
2008-11-18,4.15,7.98,7.95,5.38,5.58
2008-11-19,3.99,7.85,7.8,5.13,5.35
2008-11-20,4.04,7.77,7.7,4.86,5.17
2008-11-21,4.12,7.6,7.64,4.73,5.03
2008-11-22,3.87,7.54,7.51,4.62,4.92
2008-11-23,3.64,7.5,7.37,4.52,4.81
2008-11-24,3.63,7.35,7.34,4.42,4.68
2008-11-25,2.63,7.08,7.33,4.4,4.62
2008-11-26,3.74,6.99,7.14,4.42,4.61
2008-11-27,3.74,6.94,6.99,4.23,4.49
2008-11-28,3.59,6.9,6.9,3.9,4.26
2008-11-29,3.49,6.94,6.86,3.78,4.12
2008-11-30,3.48,6.9,6.85,3.7,4.03
2008-12-01,3.36,6.66,6.84,3.7,4.02
2008-12-02,3.4,6.55,6.78,3.68,4.0
2008-12-03,3.4,6.45,6.62,3.6,3.94
2008-12-04,3.43,6.4,6.52,3.48,3.82
2008-12-05,3.48,6.35,6.43,3.4,3.72
2008-12-06,3.41,6.31,6.36,3.3,3.64
2008-12-07,3.4,6.27,6.34,3.24,3.56
2008-12-08,3.4,6.2,6.34,3.22,3.53
2008-12-09,3.33,6.3,6.36,3.22,3.52
2008-12-10,3.27,6.28,6.33,3.28,3.53
2008-12-11,3.36,6.22,6.28,3.28,3.52
2008-12-12,3.3,6.13,6.26,3.2,3.47
2008-12-13,3.17,6.12,6.21,3.18,3.45
2008-12-14,3.05,6.08,6.15,3.15,3.42
2008-12-15,3.17,5.97,6.11,3.1,3.87
2008-12-16,2.96,5.86,6.07,3.06,3.32
2008-12-17,2.96,5.81,5.98,3.03,3.29
2008-12-18,2.8,5.7,5.86,2.89,3.23
2008-12-19,2.79,5.59,5.79,2.78,3.17
2008-12-20,2.72,5.49,5.7,2.72,3.08
2008-12-21,2.68,5.45,5.59,2.66,3.03
2008-12-22,2.63,5.32,5.48,2.58,2.94
2008-12-23,2.7,5.22,5.36,2.5,2.87
2008-12-24,2.65,5.14,5.28,2.42,2.77
2008-12-25,2.56,5.14,5.2,2.35,2.7
2008-12-26,2.62,5.1,5.09,2.28,2.64
2008-12-27,2.72,5.04,5.06,2.22,2.59
2008-12-28,2.74,5.1,5.03,2.2,2.55
2008-12-29,2.7,5.18,4.98,2.18,2.52
2008-12-30,2.72,5.22,4.98,2.17,2.52
2008-12-31,2.71,5.12,5.02,2.16,2.52
2009-01-01,2.0,3.9,4.2,1.49,2.08
2009-01-02,2.01,3.68,4.05,1.44,2.04
2009-01-03,2.0,3.67,3.87,1.34,1.95
2009-01-04,2.0,3.67,3.8,1.2,1.8
2009-01-05,2.0,3.66,3.74,1.12,1.69
2009-01-06,1.99,3.64,3.69,1.08,1.62
2009-01-07,1.98,3.62,3.68,1.05,1.59
2009-01-08,1.99,3.6,3.65,1.02,1.56
2009-01-09,2.1,3.58,3.62,1.03,1.56
2009-01-10,2.06,3.58,3.59,1.03,1.56
2009-01-11,2.02,3.64,3.56,1.03,1.56
2009-01-12,1.94,3.67,3.54,1.01,1.55
2009-01-13,2.39,3.66,3.53,0.99,1.52
2009-01-14,2.38,3.58,3.6,1.0,1.52
2009-01-15,2.44,3.7,3.6,1.04,1.56
2009-01-16,2.24,3.93,3.49,1.05,1.56
2009-01-17,2.36,4.11,3.48,1.02,1.56
2009-01-18,2.7,3.95,3.59,1.01,1.52
2009-01-19,2.49,3.9,3.73,1.1,1.6
2009-01-20,2.65,3.93,3.78,1.24,1.74
2009-01-21,2.64,4.24,3.72,1.32,1.84
2009-01-22,2.41,4.26,3.88,1.31,1.86
2009-01-23,2.28,4.37,3.92,1.32,1.86
2009-01-24,2.53,4.32,4.0,1.41,1.96
2009-01-25,2.28,4.1,4.12,1.48,2.02
2009-01-26,2.2,4.13,4.17,1.55,2.0
2009-01-27,2.06,4.15,4.08,1.59,2.16
2009-01-28,2.02,3.92,3.94,1.57,2.17
2009-01-29,2.0,3.89,3.9,1.48,2.08
2009-01-30,2.06,3.84,3.84,1.43,2.02
2009-01-31,2.08,3.78,3.74,1.38,1.98
2009-02-01,2.04,3.67,3.64,1.31,1.9
2009-02-02,2.05,3.67,3.56,1.23,1.82
2009-02-03,1.98,3.65,3.48,1.14,1.73
2009-02-04,1.82,3.6,3.46,1.06,1.63
2009-02-05,1.71,3.51,3.44,1.03,1.58
2009-02-06,1.58,3.42,3.39,0.99,1.56
2009-02-07,1.55,3.34,3.34,0.97,1.55
2009-02-08,1.53,3.13,3.27,0.92,1.5
2009-02-09,1.51,3.08,3.17,0.86,1.44
2009-02-10,1.21,3.06,3.07,0.78,1.36
2009-02-11,1.08,3.03,2.96,0.68,1.25
2009-02-12,1.18,2.98,2.88,0.57,1.14
2009-02-13,1.15,2.7,2.84,0.52,1.06
2009-02-14,1.09,2.74,2.75,0.49,1.01
2009-02-15,1.07,2.74,2.6,0.44,0.96
2009-02-16,1.07,2.65,2.5,0.29,0.83
2009-02-17,1.06,2.63,2.48,0.2,0.66
2009-02-18,1.05,2.63,2.42,0.18,0.62
2009-02-19,1.02,2.6,2.38,0.15,0.59
2009-02-20,0.98,2.6,2.34,0.1,0.55
2009-02-21,0.98,2.62,2.32,0.09,0.5
2009-02-22,0.98,2.62,2.3,0.08,0.49
2009-02-23,1.03,2.59,2.28,0.06,0.48
2009-02-24,1.01,2.55,2.28,0.06,0.47
2009-02-25,1.0,2.53,2.25,0.07,0.48
2009-02-26,1.02,2.53,2.21,0.06,0.48
2009-02-27,1.06,2.53,2.2,0.04,0.44
2009-02-28,1.17,2.48,2.17,0.02,0.41
2009-03-01,1.12,2.47,2.14,0.0,0.39
2009-03-02,1.17,2.6,2.12,0.0,0.36
2009-03-03,1.18,2.6,2.1,0.0,0.33
2009-03-04,1.26,2.58,2.14,0.0,0.32
2009-03-05,1.27,2.64,2.18,0.0,0.34
2009-03-06,1.39,2.65,2.17,0.0,0.42
2009-03-07,1.47,2.67,2.18,0.0,0.45
2009-03-08,1.45,2.68,2.18,0.0,0.46
2009-03-09,1.45,2.86,2.2,0.0,0.48
2009-03-10,1.43,2.9,2.2,0.0,0.48
2009-03-11,1.43,2.91,2.25,0.0,0.5
2009-03-12,1.68,2.91,2.28,0.0,0.54
2009-03-13,1.78,2.92,2.27,0.15,0.63
2009-03-14,1.52,3.03,2.27,0.16,0.66
2009-03-15,1.63,3.32,2.27,0.16,0.66
2009-03-16,1.59,3.18,2.31,0.17,0.67
2009-03-17,1.58,3.08,2.45,0.18,0.67
2009-03-18,1.52,3.11,2.5,0.32,0.8
2009-03-19,1.47,3.09,2.44,0.4,0.96
2009-03-20,1.57,3.11,2.41,0.35,0.94
2009-03-21,1.63,3.02,2.4,0.33,0.88
2009-03-22,1.51,3.05,2.41,0.35,0.77
2009-03-23,1.26,3.13,2.38,0.3,0.86
2009-03-24,1.43,3.11,2.35,0.29,0.85
2009-03-25,1.44,2.88,2.38,0.25,0.8
2009-03-26,1.39,2.86,2.4,0.26,0.78
2009-03-27,1.29,2.89,2.33,0.3,0.84
2009-03-28,0.96,2.89,2.24,0.23,0.82
2009-03-29,1.31,2.71,2.22,0.13,0.7
2009-03-30,1.47,2.58,2.24,0.1,0.63
2009-03-31,1.58,2.63,2.21,0.11,0.64
2009-04-01,1.66,2.97,2.13,0.09,0.63
2009-04-02,1.6,3.16,2.07,0.03,0.57
2009-04-03,1.76,3.32,2.19,0.0,0.46
2009-04-04,1.91,3.25,2.32,0.04,0.51
2009-04-05,1.88,3.28,2.43,0.23,0.69
2009-04-06,1.91,3.39,2.46,0.34,0.86
2009-04-07,1.87,3.42,2.46,0.42,0.98
2009-04-08,1.84,3.41,2.49,0.42,1.0
2009-04-09,1.85,3.39,2.56,0.47,1.03
2009-04-10,1.93,3.35,2.57,0.5,1.08
2009-04-11,1.96,3.32,2.56,0.53,1.12
2009-04-12,1.98,3.35,2.54,0.52,1.14
2009-04-13,1.97,3.41,2.52,0.5,1.12
2009-04-14,2.0,3.42,2.52,0.48,1.08
2009-04-15,1.96,3.41,2.54,0.46,1.06
2009-04-16,1.75,3.43,2.57,0.51,1.07
2009-04-17,1.72,3.52,2.58,0.53,1.14
2009-04-18,1.7,3.59,2.6,0.53,1.13
2009-04-19,1.83,3.54,2.66,0.56,1.15
2009-04-20,1.95,3.45,2.74,0.62,1.2
2009-04-21,2.05,3.52,2.76,0.69,1.27
2009-04-22,2.05,3.59,2.71,0.72,1.33
2009-04-23,2.03,3.67,2.68,0.68,1.32
2009-04-24,2.03,3.68,2.73,0.65,1.26
2009-04-25,2.03,3.7,2.77,0.67,1.27
2009-04-26,2.14,3.89,2.81,0.71,1.3
2009-04-27,2.19,3.97,2.86,0.76,1.37
2009-04-28,2.3,4.18,2.92,0.8,1.41
2009-04-29,2.43,4.26,3.14,0.85,1.44
2009-04-30,2.24,4.24,3.26,1.0,1.57
2009-05-01,2.03,4.31,3.44,1.13,1.71
2009-05-02,2.04,4.27,3.54,1.22,1.82
2009-05-03,2.08,4.03,3.56,1.3,1.93
2009-05-04,2.03,3.92,3.6,1.32,1.91
2009-05-05,2.02,3.96,3.48,1.33,1.99
2009-05-06,2.0,3.87,3.3,1.29,1.98
2009-05-07,1.98,3.77,3.21,1.16,1.87
2009-05-08,1.98,3.68,3.18,1.06,1.75
2009-05-09,1.96,3.62,3.1,1.01,1.69
2009-05-10,2.0,3.61,3.03,0.95,1.63
2009-05-11,2.04,3.66,2.95,0.88,1.57
2009-05-12,2.04,3.79,2.92,0.81,1.48
2009-05-13,2.06,3.96,2.92,0.77,1.44
2009-05-14,2.06,4.0,2.97,0.76,1.4
2009-05-15,2.0,3.95,3.1,0.8,1.44
2009-05-16,2.01,3.84,3.19,0.92,1.55
2009-05-17,2.1,3.86,3.21,0.99,1.63
2009-05-18,2.15,4.04,3.18,1.03,1.69
2009-05-19,2.1,4.15,3.14,1.01,1.69
2009-05-20,2.02,4.12,3.2,0.95,1.65
2009-05-21,1.97,3.99,3.3,0.99,1.65
2009-05-22,1.97,3.85,3.39,1.08,1.73
2009-05-23,2.14,3.81,3.35,1.15,1.81
2009-05-24,2.3,3.75,3.25,1.13,1.84
2009-05-25,2.39,3.8,3.2,1.07,1.8
2009-05-26,2.41,3.95,3.14,1.01,1.74
2009-05-27,2.59,4.14,3.14,0.96,1.67
2009-05-28,2.88,4.2,3.18,0.92,1.61
2009-05-29,3.02,4.34,3.31,0.97,1.68
2009-05-30,2.96,4.62,3.44,1.06,1.72
2009-05-31,2.55,4.96,3.44,1.16,1.82
2009-06-01,2.86,4.97,3.78,1.26,1.94
2009-06-02,2.88,4.54,4.11,1.37,2.04
2009-06-03,3.0,4.5,4.47,1.52,2.19
2009-06-04,3.1,4.78,4.53,1.7,2.38
2009-06-05,3.15,5.04,4.38,1.82,2.53
2009-06-06,3.12,5.06,4.51,1.79,2.55
2009-06-07,3.05,5.14,4.83,1.79,2.53
2009-06-08,3.0,5.54,5.08,1.95,2.65
2009-06-09,2.88,5.63,5.55,2.13,2.84
2009-06-10,2.8,5.43,5.5,2.27,3.02
2009-06-11,2.72,5.24,5.79,2.44,3.16
2009-06-12,2.57,5.12,5.76,2.67,3.38
2009-06-13,2.51,4.82,5.62,2.74,3.53
2009-06-14,2.48,4.7,5.37,2.62,3.47
2009-06-15,2.46,4.56,5.12,2.46,3.3
2009-06-16,2.59,4.39,4.84,2.27,3.12
2009-06-17,2.78,4.26,4.64,2.07,2.93
2009-06-18,2.8,4.27,4.42,1.92,2.76
2009-06-19,2.78,4.4,4.06,1.72,2.45
2009-06-20,2.87,4.48,4.2,1.6,2.6
2009-06-21,2.85,4.46,4.06,1.5,2.32
2009-06-22,2.97,4.62,4.2,1.42,2.24
2009-06-23,3.3,4.89,4.4,1.48,2.27
2009-06-24,3.55,5.17,4.5,1.66,2.4
2009-06-25,3.46,5.44,4.62,1.7,2.51
2009-06-26,3.44,5.7,4.95,1.75,2.55
2009-06-27,3.4,5.7,5.29,1.92,2.68
2009-06-28,3.53,5.64,5.59,2.18,2.9
2009-06-29,3.5,5.56,5.76,2.42,3.16
2009-06-30,3.5,5.6,5.8,2.6,3.36
2009-07-01,3.45,5.64,5.74,2.7,3.5
2009-07-02,3.45,5.72,5.78,2.7,3.52
2009-07-03,3.52,5.86,6.01,2.74,3.54
2009-07-04,3.58,5.89,6.23,2.9,3.66
2009-07-05,3.51,5.88,6.28,3.16,3.9
2009-07-06,3.28,5.92,6.27,3.16,4.02
2009-07-07,3.49,5.8,6.18,3.13,4.04
2009-07-08,4.13,5.54,6.14,3.05,3.94
2009-07-09,3.94,5.52,6.13,3.02,3.91
2009-07-10,4.01,6.14,5.93,3.02,3.88
2009-07-11,3.74,6.36,5.75,2.86,3.76
2009-07-12,3.59,6.34,6.07,2.68,3.67
2009-07-13,3.58,6.15,6.49,2.8,3.57
2009-07-14,3.58,5.94,6.63,3.25,3.96
2009-07-15,3.7,6.0,6.7,3.45,4.28
2009-07-16,3.89,6.02,6.53,3.7,4.56
2009-07-17,3.97,6.26,6.34,3.55,4.51
2009-07-18,4.18,6.62,6.38,3.4,4.38
2009-07-19,3.94,7.9,6.74,3.33,4.26
2009-07-20,4.3,8.3,7.15,3.58,4.4
2009-07-21,4.63,7.88,8.06,3.98,4.81
2009-07-22,4.93,7.88,8.3,4.85,5.61
2009-07-23,4.65,8.39,8.13,5.1,6.08
2009-07-24,5.21,8.9,8.24,4.94,5.98
2009-07-25,6.55,9.6,8.68,5.05,6.04
2009-07-26,6.26,10.6,9.15,5.48,6.42
2009-07-27,5.85,11.32,9.83,6.05,7.0
2009-07-28,5.76,10.96,10.62,6.85,7.81
2009-07-29,5.12,10.48,10.66,7.68,8.58
2009-07-30,5.0,9.94,10.35,7.5,8.58
2009-07-31,5.11,9.48,9.97,7.15,8.26
2009-08-01,5.3,9.5,9.53,6.73,7.86
2009-08-02,5.2,9.63,9.36,6.38,7.53
2009-08-03,5.0,9.95,9.47,6.3,7.39
2009-08-04,5.0,10.05,10.0,6.5,7.56
2009-08-05,4.83,9.91,10.3,7.1,8.12
2009-08-06,4.9,9.93,10.08,7.38,8.52
2009-08-07,5.03,10.4,10.37,7.34,8.56
2009-08-08,5.12,10.18,10.4,7.65,8.79
2009-08-09,5.02,10.08,10.15,7.55,8.8
2009-08-10,5.03,9.96,10.14,7.44,8.63
2009-08-11,5.15,9.94,10.04,7.42,8.63
2009-08-12,5.09,9.98,10.07,7.32,8.56
2009-08-13,5.1,10.12,10.39,7.48,8.64
2009-08-14,4.98,10.36,10.39,7.72,8.91
2009-08-15,4.85,10.32,10.34,7.58,8.83
2009-08-16,4.93,10.06,10.45,7.62,8.8
2009-08-17,4.71,10.08,10.23,7.65,8.9
2009-08-18,4.71,10.94,10.22,7.45,8.72
2009-08-19,5.51,11.43,10.86,7.62,8.84
2009-08-20,6.11,11.36,11.33,8.42,9.52
2009-08-21,6.15,11.69,11.12,8.62,9.32
2009-08-22,6.11,11.62,11.54,8.55,9.7
2009-08-23,5.7,11.57,11.56,8.88,9.97
2009-08-24,5.14,11.3,11.37,8.84,9.93
2009-08-25,4.92,10.7,11.05,8.65,9.72
2009-08-26,4.76,10.23,10.88,8.4,9.57
2009-08-27,5.0,10.73,10.75,8.35,9.53
2009-08-28,6.0,11.1,10.67,8.12,9.32
2009-08-29,6.2,12.2,10.94,8.14,9.31
2009-08-30,6.3,12.72,12.1,8.99,9.87
2009-08-31,5.95,12.34,12.57,10.04,10.98
2009-09-01,5.74,12.14,12.42,10.18,11.25
2009-09-02,5.38,11.66,12.05,10.1,11.22
2009-09-03,5.32,11.2,11.48,9.52,10.78
2009-09-04,4.8,10.88,11.07,9.0,10.28
2009-09-05,4.39,10.54,10.63,8.48,9.8
2009-09-06,4.19,9.93,10.38,8.0,9.35
2009-09-07,4.22,9.5,9.99,7.64,8.99
2009-09-08,4.32,9.14,9.63,7.18,8.53
2009-09-09,4.52,8.91,9.35,6.77,8.08
2009-09-10,4.67,8.98,9.2,6.45,7.7
2009-09-11,4.93,9.34,9.12,6.26,7.48
2009-09-12,4.95,9.53,9.41,6.24,7.37
2009-09-13,5.04,9.9,9.7,6.83,7.73
2009-09-14,5.25,10.32,10.08,7.13,8.18
2009-09-15,5.8,10.65,10.42,7.86,8.94
2009-09-16,6.2,11.45,11.39,8.35,9.54
2009-09-17,6.38,12.34,11.7,9.35,10.52
2009-09-18,6.36,12.46,11.94,9.52,10.73
2009-09-19,6.14,12.24,12.03,9.62,10.85
2009-09-20,5.79,12.0,11.71,9.46,10.72
2009-09-21,5.69,11.58,11.48,9.16,10.38
2009-09-22,5.4,11.15,11.15,8.86,10.08
2009-09-23,4.96,10.83,10.85,8.53,9.72
2009-09-24,4.78,10.5,10.69,8.31,9.48
2009-09-25,4.98,10.32,10.63,8.18,9.35
2009-09-26,5.12,10.02,10.44,8.0,9.16
2009-09-27,5.05,10.28,10.3,7.72,8.88
2009-09-28,5.3,10.47,10.53,7.88,8.91
2009-09-29,5.62,10.74,10.46,7.88,8.96
2009-09-30,5.64,10.93,10.46,7.72,8.8
2009-10-01,5.47,10.95,10.5,7.68,8.7
2009-10-02,5.18,10.92,10.5,7.66,8.66
2009-10-03,5.28,10.5,10.43,7.62,8.61
2009-10-04,4.58,10.26,10.18,7.48,8.46
2009-10-05,4.4,9.9,9.86,7.16,8.15
2009-10-06,4.24,9.26,9.67,6.84,7.82
2009-10-07,4.2,8.9,9.27,6.55,7.52
2009-10-08,4.13,8.68,8.87,6.12,7.12
2009-10-09,4.19,8.55,8.6,5.67,7.31
2009-10-10,4.38,8.4,8.46,5.38,6.26
2009-10-11,4.75,8.34,8.32,5.16,6.12
2009-10-12,5.62,8.54,8.2,5.08,5.84
2009-10-13,5.7,8.9,8.23,4.92,5.7
2009-10-14,5.44,9.65,8.5,5.02,5.7
2009-10-15,5.2,9.74,9.15,5.35,5.98
2009-10-16,5.0,9.41,9.48,6.02,6.66
2009-10-17,4.78,9.12,9.34,6.26,7.02
2009-10-18,4.69,8.9,9.11,6.06,6.88
2009-10-19,4.61,8.66,9.03,5.88,6.66
2009-10-20,4.42,8.52,9.2,5.9,6.6
2009-10-21,4.55,8.32,9.07,6.08,6.78
2009-10-22,4.7,8.14,8.78,5.88,6.7
2009-10-23,4.63,8.28,8.37,5.56,6.38
2009-10-24,4.52,8.44,8.18,5.16,5.96
2009-10-25,4.46,8.46,8.24,5.0,5.72
2009-10-26,4.64,8.38,8.3,5.17,5.79
2009-10-27,4.5,8.36,8.51,5.38,6.2
2009-10-28,4.46,8.44,8.5,5.42,6.16
2009-10-29,4.71,8.3,8.35,5.35,6.15
2009-10-30,4.74,8.34,8.29,5.18,5.94
2009-10-31,4.62,8.52,8.14,5.06,5.81
