date_gmt,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1/1/2025,2.14,2.22,2.53,2.08,2.09,2.48,2.32,3.68,0,2.57,3.39,3.19,2.32,1.51,2.23,1.18,1.62,1.44,2.16,2.45
2/1/2025,2.13,2.16,2.56,2.04,2.1,2.58,2.3,3.57,0,2.54,3.31,3.19,2.26,1.46,2.24,1.24,1.39,1.32,2.15,2.48
3/1/2025,2.13,2.07,2.59,1.95,2.11,2.62,2.28,3.5,0,2.37,3.23,3.24,2.2,1.38,1.95,1.26,1.24,1.24,2.06,2.44
4/1/2025,2.09,1.99,2.56,1.8,2.15,2.52,2.26,3.46,0,2.14,3.17,3.26,2.28,1.31,1.63,1.27,1.28,1.22,2.08,2.38
5/1/2025,2.03,1.93,2.55,1.69,2.19,2.3,2.24,3.45,0,1.96,3.14,3.26,2.5,1.46,1.58,1.27,1.32,1.24,2.08,2.65
6/1/2025,1.97,1.92,2.52,1.62,2.16,2.1,2.22,3.43,0,1.84,3.11,3.24,2.85,1.72,1.79,1.24,1.68,1.28,2.05,2.71
7/1/2025,1.96,1.92,2.48,1.59,2.09,2,2.21,3.39,0,1.77,3.01,3.24,3.16,1.78,2.02,1.18,1.98,1.28,2.04,2.56
8/1/2025,1.99,1.92,2.46,1.56,2.06,1.94,2.19,3.33,0,1.72,2.96,3.24,3.14,1.72,2.06,1.15,2.04,1.22,1.88,2.39
9/1/2025,1.99,1.91,2.46,1.56,2.06,1.92,2.18,3.21,0,1.67,3.04,3.36,2.98,1.83,1.86,1.06,2.03,1.15,1.55,2.23
10/1/2025,1.96,1.87,2.5,1.56,2.05,1.9,2.12,3.11,0,1.65,3.16,3.42,2.92,1.96,1.51,1.04,1.96,1.03,1.27,2.44
11/1/2025,1.91,1.8,2.56,1.56,2.01,1.93,2.14,3.16,0,1.66,3.32,3.58,3.04,1.78,1.24,1.07,1.92,0.94,1.1,2.7
12/1/2025,1.89,1.71,2.59,1.55,1.92,1.88,2.21,3.26,0,1.67,3.43,3.83,4.01,1.4,1.08,1.1,1.9,0.98,1.3,2.91
13/1/2025,1.92,1.68,2.62,1.52,1.87,1.8,2.23,3.26,0,1.65,3.43,3.77,5.13,1.18,1.02,1.12,1.96,1.04,1.85,3.13
14/1/2025,1.93,1.67,2.63,1.52,1.87,1.74,2.21,3.22,0,1.62,3.28,3.76,5.62,0.9,0.99,1.08,2.02,0.98,1.93,3.27
15/1/2025,1.93,1.63,2.6,1.56,1.86,1.69,2.17,3.24,0,1.56,3,3.62,5.7,0.86,0.93,1.08,2.03,0.98,1.9,3.25
16/1/2025,1.9,1.61,2.56,1.56,1.83,1.8,2.16,3.33,0,1.5,2.73,3.52,5.32,0.78,1.09,1.12,1.98,0.96,1.8,3.02
17/1/2025,1.83,1.59,2.52,1.56,1.83,2.06,2.22,3.44,0,1.41,2.61,3.34,4.47,0.96,1.13,1.09,1.88,0.9,1.65,2.72
18/1/2025,1.78,1.61,2.48,1.52,1.88,2.36,2.28,3.41,0,1.41,2.62,3.14,4.15,0.96,1.22,1.04,1.82,0.82,1.5,2.51
19/1/2025,1.77,1.63,2.44,1.6,2,2.52,2.33,3.27,0,1.36,2.64,3.02,3.76,0.92,1.35,1.01,1.8,0.85,1.48,2.29
20/1/2025,1.75,1.6,2.4,1.74,2.19,2.6,2.33,3.16,0,1.39,2.48,3.02,3.42,0.88,1.47,1,1.79,0.85,1.43,2.14
21/1/2025,1.74,1.57,2.37,1.84,2.32,2.66,2.22,3.13,0,1.44,2.34,3.04,3.13,0.86,1.5,1.17,1.72,0.87,1.44,2.01
22/1/2025,1.78,1.6,2.36,1.86,2.29,2.6,2.03,3.14,0,1.42,2.14,3.04,2.88,0.82,1.62,1.42,1.67,0.95,1.44,1.98
23/1/2025,1.82,1.65,2.36,1.86,2.17,2.33,1.89,3.14,0,1.4,1.98,3.08,2.56,0.81,1.7,1.69,1.67,1.05,1.36,1.99
24/1/2025,1.78,1.66,2.37,1.96,2.1,1.99,1.79,3.12,0,1.4,1.89,3.14,2.49,0.79,1.62,1.8,1.68,1.11,1.28,1.98
25/1/2025,1.73,1.65,2.33,2.02,2.06,1.79,1.73,3.12,0,1.55,1.82,3.07,2.42,0.92,1.44,2.05,1.65,1.08,1.24,2.03
26/1/2025,1.76,1.65,2.24,2,2.02,1.6,1.71,3.11,0,1.72,1.88,3.02,2.32,0.92,1.34,2.19,1.62,1.08,1.26,2.01
27/1/2025,1.82,1.62,2.18,2.16,1.98,1.54,1.68,3.1,0,2.02,1.92,2.96,2.25,0.88,1.3,2.15,1.52,1.06,1.35,1.98
28/1/2025,1.84,1.56,2.15,2.17,1.95,1.55,1.66,3.1,0,2.52,2.22,2.88,2.15,0.84,1.26,2.04,1.35,1.04,1.45,1.97
29/1/2025,1.82,1.53,2.1,2.08,1.89,1.6,1.64,3.08,0,2.8,2.3,3.04,2.05,0.86,1.26,1.88,1.21,1.1,1.58,1.97
30/1/2025,1.79,1.56,2.06,2.02,1.8,1.6,1.68,3.02,0,2.9,2.46,3.02,2.02,0.9,1.23,1.67,1.11,1.22,1.51,1.97
31/1/2025,1.76,1.66,2.05,1.98,1.73,1.5,1.74,2.92,0,3.13,2.62,2.86,1.98,0.92,1.15,1.49,1.07,1.45,1.43,2.05
1/2/2025,1.7,1.79,2.07,1.9,1.71,1.4,1.82,2.83,1.94,3.57,2.42,2.72,1.98,0,1.12,1.38,1,1.52,1.36,2.25
2/2/2025,1.66,1.88,2.08,1.82,1.72,1.34,1.89,2.82,1.92,3.89,2.04,2.67,2.04,0.86,1.14,1.24,0.95,1.58,1.33,2.38
3/2/2025,1.58,1.94,2.06,1.73,1.75,1.32,1.95,2.81,1.95,3.77,1.74,2.6,2.22,0.89,1.17,1.06,0.94,1.69,0,2.26
4/2/2025,1.53,1.98,2.02,1.63,1.72,1.3,2.01,2.77,1.96,3.22,1.6,2.42,2.32,0.82,1.2,0.99,0.94,1.57,1.23,1.94
5/2/2025,1.48,2,2.04,1.58,1.62,1.28,2.04,2.64,1.98,2.56,1.56,2.27,2.36,0.82,1.24,0.86,1,1.4,1.12,1.73
6/2/2025,1.43,2.22,2.01,1.56,1.54,1.27,2.1,2.44,1.98,2.23,1.56,2.22,2.49,0.86,1.22,1,1.07,1.27,1.08,1.71
7/2/2025,1.38,2.36,2.01,1.55,1.51,1.27,2.2,2.25,1.98,2.27,1.56,2.2,2.7,0.88,1.2,1.03,1.18,1,1.1,1.81
8/2/2025,1.34,2.45,2.02,1.5,1.51,1.28,2.26,2.12,1.91,2.23,1.52,2.18,2.74,0.84,1.12,1.06,1.3,0.82,1.05,1.79
9/2/2025,1.35,2.41,2.01,1.44,1.52,1.27,2.28,2.04,1.8,2,1.49,2.23,2.57,0.85,1.02,1.04,1.25,0.88,1.14,1.68
10/2/2025,1.45,2.31,1.99,1.36,1.5,1.26,2.26,2.01,1.82,1.64,1.46,2.27,2.25,0.84,0.98,0.97,1.18,0.93,1.17,1.66
11/2/2025,1.61,2.12,1.96,1.25,1.47,1.24,2.24,1.98,1.7,1.32,1.48,2.3,1.94,0.85,0.94,0.98,1.14,0.97,1.26,1.62
12/2/2025,1.71,1.97,1.96,1.14,1.44,1.18,2.2,1.94,1.66,1.32,1.59,2.34,1.78,0.84,0.94,1.03,1.1,0.92,1.45,1.57
13/2/2025,1.71,1.86,1.93,1.06,1.42,1.16,2.14,1.95,1.62,1.38,1.79,2.32,1.76,0.84,1.02,1.06,1.12,0.88,1.66,1.59
14/2/2025,1.68,1.76,1.87,1.01,1.41,1.14,2.03,1.92,1.58,1.54,1.98,2.26,1.71,0.84,1.12,1.12,1.24,0.82,0,1.69
15/2/2025,1.61,1.67,1.81,0.96,1.4,1.12,1.93,1.9,1.58,1.48,2.07,2.19,1.63,0.82,1.34,0,1.35,0.8,0,1.77
16/2/2025,1.59,1.6,1.77,0.83,1.4,1.09,1.84,1.88,1.66,1.32,2.16,2.13,1.64,0.78,1.55,1.12,1.35,0.82,0,1.8
17/2/2025,1.61,1.53,1.74,0.66,1.4,1.06,1.72,1.86,1.81,1.34,2.15,2.04,1.7,0.76,1.6,1.05,1.32,0.84,0,1.74
18/2/2025,1.62,1.47,1.72,0.62,1.4,1.06,1.64,1.85,1.97,1.38,2.32,1.95,1.66,0.73,1.42,1,1.35,0.84,0.8,1.65
19/2/2025,1.56,1.41,1.74,0.59,1.37,1.05,1.59,1.91,2,1.42,2.64,1.86,1.8,0.68,1.32,0.98,1.4,0.84,0.78,1.64
20/2/2025,1.5,1.37,1.72,0.55,1.32,1.03,1.57,2.04,1.88,1.32,2.82,1.79,2.07,0.66,1.25,0.98,1.49,0.88,0.78,1.7
21/2/2025,1.51,1.37,1.69,0.5,1.28,1.01,1.56,2.26,1.69,1.21,2.86,1.66,2.67,0.69,1.12,0.88,1.54,0.77,0.78,1.68
22/2/2025,1.49,1.42,1.67,0.49,1.28,1,1.57,2.53,1.56,1.12,2.93,1.53,3.26,0.7,1.02,1.08,1.48,0.66,0.78,1.92
23/2/2025,1.43,1.48,1.69,0.48,1.28,0.99,1.57,2.74,1.51,1.12,3.15,1.42,3.56,0.7,1.05,1.25,1.38,0.75,0.82,2.02
24/2/2025,1.46,1.54,1.72,0.47,1.25,0.98,1.55,2.74,1.48,1.18,3.32,1.39,3.55,0.72,1.1,1.38,1.3,0.76,0.85,2.01
25/2/2025,1.52,1.58,1.76,0.48,1.22,0.98,1.54,2.7,1.46,1.01,3.43,1.37,3.48,0.71,1.02,1.52,1.3,0.72,0.85,1.98
26/2/2025,1.59,1.58,1.73,0.48,1.2,0.96,1.57,2.68,1.42,0.97,3.46,1.39,3.46,0.71,0.93,1.7,1.33,0.7,0.83,1.96
27/2/2025,1.58,1.58,1.66,0.44,1.22,0.96,1.62,2.69,1.38,1.03,3.22,1.45,3.43,0.71,0.95,1.61,1.34,0,0.8,1.94
28/2/2025,1.48,1.62,1.6,0.41,1.22,0.96,1.66,2.72,1.36,1.13,2.87,1.48,3.47,0.72,1.05,1.46,1.45,0.65,0.88,1.94
1/3/2025,1.42,1.6,1.55,0.39,1.23,0.94,1.68,2.76,1.34,1.5,2.76,1.47,3.43,0.71,1.16,1.53,1.54,0.65,0.96,1.89
2/3/2025,1.37,1.54,1.52,0.36,1.28,0.92,1.69,2.83,1.34,1.74,3.01,1.49,3.33,0.7,1.28,1.68,1.57,0.65,1.25,1.85
3/3/2025,1.24,1.43,1.48,0.33,1.33,0.92,1.66,2.97,1.32,1.98,3.27,1.6,3.42,0.72,1.34,1.71,1.71,0.62,1.7,1.89
4/3/2025,1.17,1.34,1.47,0.32,1.35,0.91,1.66,3.04,1.31,2.32,3.4,1.82,3.48,0.76,1.32,1.72,1.8,0.71,1.93,1.89
5/3/2025,1.2,1.28,1.46,0.34,1.38,0.88,1.65,3.05,1.28,2.57,3.42,2.04,3.38,0.73,1.32,1.56,1.85,0.85,0,1.89
6/3/2025,1.18,1.34,1.44,0.42,1.42,0.86,1.64,3.1,1.25,2.32,3.43,2.13,3.3,0.72,1.28,1.43,1.68,0.98,2.2,1.93
7/3/2025,1.15,1.44,1.42,0.45,1.43,0.86,1.66,3.16,1.23,1.96,3.43,2.15,3.25,0.74,1.23,1.33,1.54,1.05,2.12,1.94
8/3/2025,1.14,1.47,1.39,0.46,1.43,0.86,1.67,3.18,1.21,1.59,3.42,2.09,3.13,0.75,1.23,1.43,1.34,1.12,2.1,1.94
9/3/2025,1.19,1.42,1.35,0.48,1.42,0.84,1.69,3.14,1.22,1.46,3.42,1.99,3.07,0.8,1.24,1.7,1.13,1.05,2.2,1.95
10/3/2025,1.21,1.36,1.32,0.48,1.43,0.84,1.72,3.1,1.36,1.44,3.4,1.88,3.06,0.84,1.25,2.02,1,0.92,2.13,1.93
11/3/2025,1.18,1.35,1.31,0.5,1.45,0.89,1.78,3.06,1.7,1.38,3.32,1.78,3.09,0.83,1.28,2.2,0.9,0.83,2.06,1.86
12/3/2025,1.14,1.32,1.3,0.54,1.47,0.9,1.84,3.1,2.22,1.24,3,1.7,3.14,0.8,1.28,2.32,0.91,0.76,2.06,1.85
13/3/2025,1.08,1.38,1.3,0.63,1.48,0.98,1.9,3.19,2.68,1.32,2.77,1.59,3.25,0.79,1.3,2.56,0.94,0.65,2.03,1.94
14/3/2025,1.06,1.48,1.32,0.66,1.47,1.01,1.94,3.24,3.06,1.44,2.76,1.48,3.32,0.78,1.33,2.64,1.05,0.62,2.03,1.97
15/3/2025,1.05,1.58,1.32,0.66,1.49,0.92,1.96,3.25,3.16,1.5,3,1.34,3.39,0.75,1.42,2.55,1.21,0.65,2.05,1.99
16/3/2025,1.05,1.6,1.32,0.67,1.49,0.87,1.94,3.24,3.16,1.5,3.2,1.19,3.39,0.74,1.48,2.55,1.33,0.66,2,1.98
17/3/2025,1.05,1.56,1.32,0.67,1.52,0.88,1.92,3.16,3.08,1.48,3.26,1.15,3.4,0.72,1.45,2.71,1.36,0.66,1.96,2.01
18/3/2025,1.06,1.5,1.32,0.8,1.6,0.91,1.91,3.05,3,1.53,3.24,1.16,3.38,0.72,1.35,2.92,1.39,0.66,1.92,1.99
19/3/2025,1.08,1.45,1.29,0.96,1.78,0.93,1.86,3,2.92,1.8,3.14,1.21,3.34,0.74,1.35,3.1,1.32,0,2.13,1.96
