phase,fold,partition,model,architecture,lookback_days,station_set,seed,horizon_days,n,MAE_m,RMSE_m,bias_m,NSE,KGE,MAE_skill_vs_persistence
E4,A,validation,tcn_gru,tcn_gru,60,S4-VIE,42,3,286,0.3262318297282798,0.4249928124648671,0.0276158949711935,0.9666225703518148,0.9649850858063757,0.3999851877666365
E4,A,validation,tcn_gru,tcn_gru,60,S4-VIE,42,5,286,0.4352157979369996,0.5889500785894041,-0.0466094165206793,0.9352303593565232,0.9491178821693012,0.4311684571338
E4,A,validation,tcn_gru,tcn_gru,60,S4-VIE,42,7,286,0.6544615069761143,0.8684310535248126,-0.080803168532732,0.8575127194045455,0.9091373875609148,0.2817774030345394
E4,A,validation,tcn_gru,tcn_gru,60,S4-VIE,42,14,286,0.9145240993433066,1.2093205787500758,-0.1417478737297595,0.7078320517069825,0.8251759297788257,0.1217129200396718
E4,B,validation,persistence,tcn_gru,60,S4-VIE,42,1,62,0.2145161290322579,0.3655530498546886,-0.032258064516129,0.9309945027872958,0.9566694431455778,0.0
E4,B,validation,persistence,tcn_gru,60,S4-VIE,42,3,62,0.5146774193548387,0.7111655585114504,-0.1204838709677419,0.7705239603978722,0.8478328815108065,0.0
E4,B,validation,persistence,tcn_gru,60,S4-VIE,42,5,62,0.6679032258064516,0.8785554492571057,-0.2137096774193548,0.6906662769398197,0.774411348917677,0.0
E4,B,validation,persistence,tcn_gru,60,S4-VIE,42,7,62,0.8017741935483871,1.052313120333395,-0.2701612903225806,0.5985952285682989,0.7055399863549991,0.0
E4,B,validation,persistence,tcn_gru,60,S4-VIE,42,14,62,1.214516129032258,1.5788021183898435,-0.626774193548387,0.3269259768834424,0.5049468732195747,0.0
E4,B,validation,tcn_gru,tcn_gru,60,S4-VIE,42,1,62,0.3406283929271082,0.4455638658595454,0.2203529200630801,0.8974813702146607,0.8111075060763477,-0.5878917565023096
E4,B,validation,tcn_gru,tcn_gru,60,S4-VIE,42,3,62,0.3787907750952627,0.5628688387121555,0.1048422859368784,0.8562491813111527,0.7816272636004201,0.2640229377653936
E4,B,validation,tcn_gru,tcn_gru,60,S4-VIE,42,5,62,0.4132200599293555,0.6118473305002666,-0.1915574174350309,0.8499710554158337,0.845450348276116,0.3813174664182553
E4,B,validation,tcn_gru,tcn_gru,60,S4-VIE,42,7,62,0.5548846251541566,0.7228335282382344,-0.046877468843614,0.8106047260046112,0.7752030344234249,0.3079290533180907
E4,B,validation,tcn_gru,tcn_gru,60,S4-VIE,42,14,62,0.9682625466777433,1.2911141682168878,-0.4311102263389096,0.549871281036973,0.6027044753458958,0.2027585937049127
E4,C,validation,persistence,tcn_gru,60,S4-VIE,42,1,277,0.2017328519855595,0.3289793866233942,0.0015884476534296,0.9553548841246552,0.977644622149306,0.0
E4,C,validation,persistence,tcn_gru,60,S4-VIE,42,3,277,0.4883032490974729,0.7602840054565587,0.0063537906137184,0.7632174971887316,0.8810335904786388,0.0
E4,C,validation,persistence,tcn_gru,60,S4-VIE,42,5,277,0.6615162454873647,1.0256705123966467,0.0128519855595667,0.573753852715045,0.7846299942664365,0.0
E4,C,validation,persistence,tcn_gru,60,S4-VIE,42,7,277,0.8051263537906137,1.1816325975817823,0.0224548736462093,0.4422828632477958,0.7160880484096872,0.0
E4,C,validation,persistence,tcn_gru,60,S4-VIE,42,14,277,1.0539350180505416,1.3963635081637618,0.0540794223826714,0.2545565946429161,0.6117319928666797,0.0
E4,C,validation,tcn_gru,tcn_gru,60,S4-VIE,42,1,277,0.230379622524826,0.3167689873446567,0.0774619563305849,0.958607477463605,0.970883762374134,-0.1420034974834791
E4,C,validation,tcn_gru,tcn_gru,60,S4-VIE,42,3,277,0.3556498355727763,0.502082911388041,0.0971034439892543,0.8967360391486605,0.9276203959275424,0.2716619513998297
E4,C,validation,tcn_gru,tcn_gru,60,S4-VIE,42,5,277,0.4373808122283715,0.6568587853509793,0.0431346400291909,0.8251809513512245,0.9005033698864386,0.3388207542716716
E4,C,validation,tcn_gru,tcn_gru,60,S4-VIE,42,7,277,0.6003641671351146,0.916424040366414,-0.0158462802038297,0.6645390215802627,0.7976076403871254,0.2543230459311866
E4,C,validation,tcn_gru,tcn_gru,60,S4-VIE,42,14,277,0.9157021590819858,1.2544157021581712,-0.0988215665481583,0.398409930017376,0.5593197627277218,0.131158806379016
E4,D,validation,persistence,tcn_gru,60,S4-VIE,42,1,38,0.1092105263157894,0.1596295052531593,-0.0413157894736842,0.988528531674252,0.9335148117583818,0.0
E4,D,validation,persistence,tcn_gru,60,S4-VIE,42,3,38,0.3934210526315789,0.6895250081339365,-0.2313157894736842,0.8749430857522572,0.6938786191304969,0.0
E4,D,validation,persistence,tcn_gru,60,S4-VIE,42,5,38,0.763421052631579,1.4973160198027318,-0.5334210526315789,0.6943618334124293,0.4637963624621306,0.0
E4,D,validation,persistence,tcn_gru,60,S4-VIE,42,7,38,1.0628947368421056,2.0221139277602798,-0.7876315789473683,0.5998455208780628,0.3596621227770213,0.0
E4,D,validation,persistence,tcn_gru,60,S4-VIE,42,14,38,0.8089473684210525,1.4211300173860906,-0.4342105263157892,0.6755194553023375,0.5107948872403254,0.0
E4,D,validation,tcn_gru,tcn_gru,60,S4-VIE,42,1,38,0.3415650139670621,0.3865666572277711,0.3264268441262996,0.9327268972179192,0.8176951187140254,-2.127583260421292
E4,D,validation,tcn_gru,tcn_gru,60,S4-VIE,42,3,38,0.368868675357417,0.5126854998101936,0.096699103556181,0.93086312693428,0.7742066632459766,0.0624073803624183
E4,D,validation,tcn_gru,tcn_gru,60,S4-VIE,42,5,38,0.539855293898206,1.2523164111679588,-0.3427803035315716,0.78619946512435,0.5620671499837255,0.2928472537700164
E4,D,validation,tcn_gru,tcn_gru,60,S4-VIE,42,7,38,0.9333372805777348,1.807551534703097,-0.509486598137178,0.6802593761604394,0.4331257575142032,0.1218911447894549
E4,D,validation,tcn_gru,tcn_gru,60,S4-VIE,42,14,38,0.8379461282805392,1.2674012625480089,0.0145840113413959,0.7419229964587556,0.5657693378820141,-0.0358475235738611
