phase,fold,partition,model,architecture,lookback_days,station_set,seed,horizon_days,n,MAE_m,RMSE_m,bias_m,NSE,KGE,MAE_skill_vs_persistence
E4,B,validation,lstm,lstm,7,S4-LUA,42,14,248,0.8761542620005146,1.0910053916624167,0.1992463080152386,0.3400294903564116,0.4931725989203548,-0.1018572868971989
E4,C,validation,persistence,lstm,7,S4-LUA,42,1,330,0.1891515151515151,0.3073493718289276,-0.0029696969696969,0.959911792780242,0.9798244307364145,0.0
E4,C,validation,persistence,lstm,7,S4-LUA,42,3,330,0.4552424242424243,0.7100335032641599,-0.0053636363636363,0.7852397303414277,0.8930132113966438,0.0
E4,C,validation,persistence,lstm,7,S4-LUA,42,5,330,0.6125151515151516,0.9569631575188696,-0.004090909090909,0.6110682050055247,0.8060982752263691,0.0
E4,C,validation,persistence,lstm,7,S4-LUA,42,7,330,0.7505151515151515,1.1050705448481146,-0.0023333333333333,0.483119958854411,0.7418950973007561,0.0
E4,C,validation,persistence,lstm,7,S4-LUA,42,14,330,1.0006060606060605,1.3274779002897092,0.0052727272727272,0.2642132349054814,0.6300545017391028,0.0
E4,C,validation,lstm,lstm,7,S4-LUA,42,1,330,0.2794010479197357,0.3771670112033141,0.1481377376028984,0.9396302502513436,0.8828188171116245,-0.4771282571854016
E4,C,validation,lstm,lstm,7,S4-LUA,42,3,330,0.351586374427333,0.4898428821965551,0.0049050359292461,0.8977861231196795,0.9143139508172028,0.2276941785194709
E4,C,validation,lstm,lstm,7,S4-LUA,42,5,330,0.4101106320764079,0.6320175673490374,-0.0677503749348902,0.830354903227108,0.903061266444921,0.3304481839152297
E4,C,validation,lstm,lstm,7,S4-LUA,42,7,330,0.5407037447149103,0.8627543894218289,-0.0567191239270298,0.6849466431228406,0.8246901157091673,0.2795565237779286
E4,C,validation,lstm,lstm,7,S4-LUA,42,14,330,0.8866181965741244,1.1884448193961723,0.0890555653138592,0.4102670197691777,0.6398924769159926,0.1139188223214382
E4,D,validation,persistence,lstm,7,S4-LUA,42,1,234,0.1352991452991453,0.1942506971244462,-0.004017094017094,0.988675674916876,0.988885874209326,0.0
E4,D,validation,persistence,lstm,7,S4-LUA,42,3,234,0.3557692307692307,0.521439903200333,-0.0338034188034188,0.9251265399330448,0.935137646498074,0.0
E4,D,validation,persistence,lstm,7,S4-LUA,42,5,234,0.5014102564102564,0.8370912703354365,-0.0941452991452991,0.8363559782105248,0.8450524304596944,0.0
E4,D,validation,persistence,lstm,7,S4-LUA,42,7,234,0.5938034188034188,1.0568763441564992,-0.15508547008547,0.770580419701027,0.7780587904889756,0.0
E4,D,validation,persistence,lstm,7,S4-LUA,42,14,234,0.8580769230769232,1.4723783016765304,-0.2723504273504273,0.6275607758642705,0.6677016947579437,0.0
E4,D,validation,lstm,lstm,7,S4-LUA,42,1,234,0.237805372125063,0.2844724449392968,0.1491141091503646,0.9757133526569332,0.9238008101096298,-0.7576265659275034
E4,D,validation,lstm,lstm,7,S4-LUA,42,3,234,0.2928491579569302,0.4094146377246956,0.0631676367103542,0.9538420927655844,0.9228723217543524,0.1768564208778176
E4,D,validation,lstm,lstm,7,S4-LUA,42,5,234,0.3589659385039255,0.6572117677380065,0.0209648475840558,0.8991292660477035,0.8793460145234466,0.2840873637610281
