fold,station_set,seed,model,horizon_days,threshold_name,threshold_m,hits,misses,false_alarms,POD_recall,FAR,CSI,F1,event_count,mean_peak_magnitude_error_m,mean_absolute_peak_timing_error_days,evidence_class
C,S4,62,lstm,8,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,62,lstm,9,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,62,lstm,9,train_q90,8.636000000000005,0,9,2,0.0,1.0,0.0,0.0,2,-2.412493472099305,3.0,exploratory
C,S4,62,lstm,9,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,62,lstm,10,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,62,lstm,10,train_q90,8.636000000000005,0,9,2,0.0,1.0,0.0,0.0,2,-2.5782346749305725,3.5,exploratory
C,S4,62,lstm,10,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,62,lstm,11,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,62,lstm,11,train_q90,8.636000000000005,0,9,2,0.0,1.0,0.0,0.0,2,-2.704214754104614,2.0,exploratory
C,S4,62,lstm,11,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,62,lstm,12,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,62,lstm,12,train_q90,8.636000000000005,0,9,2,0.0,1.0,0.0,0.0,2,-2.8802282929420473,2.0,exploratory
C,S4,62,lstm,12,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,62,lstm,13,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,62,lstm,13,train_q90,8.636000000000005,0,9,1,0.0,1.0,0.0,0.0,2,-2.7267624425888064,2.0,exploratory
C,S4,62,lstm,13,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,62,lstm,14,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,62,lstm,14,train_q90,8.636000000000005,0,9,1,0.0,1.0,0.0,0.0,2,-2.4526996445655826,2.0,exploratory
C,S4,62,lstm,14,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,1,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,1,train_q90,8.636000000000005,7,2,0,0.7777777777777778,0.0,0.7777777777777778,0.875,2,-0.295490283966064,1.0,exploratory
C,S4,72,lstm,1,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,2,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,2,train_q90,8.636000000000005,7,2,0,0.7777777777777778,0.0,0.7777777777777778,0.875,2,-0.16712862968444941,1.0,exploratory
C,S4,72,lstm,2,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,3,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,3,train_q90,8.636000000000005,5,4,2,0.5555555555555556,0.2857142857142857,0.45454545454545453,0.625,2,-0.04888298034668015,1.0,exploratory
C,S4,72,lstm,3,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,4,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,4,train_q90,8.636000000000005,3,6,3,0.3333333333333333,0.5,0.25,0.4,2,0.006607818603514559,2.0,exploratory
C,S4,72,lstm,4,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,5,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,5,train_q90,8.636000000000005,1,8,5,0.1111111111111111,0.8333333333333334,0.07142857142857142,0.13333333333333333,2,-0.03707780838012731,2.5,exploratory
C,S4,72,lstm,5,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,6,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,6,train_q90,8.636000000000005,0,9,6,0.0,1.0,0.0,0.0,2,-0.09427518844604599,3.0,exploratory
C,S4,72,lstm,6,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,7,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,7,train_q90,8.636000000000005,0,9,4,0.0,1.0,0.0,0.0,2,-0.6134716224670402,3.5,exploratory
C,S4,72,lstm,7,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,8,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,8,train_q90,8.636000000000005,0,9,4,0.0,1.0,0.0,0.0,2,-1.398184294700623,2.0,exploratory
C,S4,72,lstm,8,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,9,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,9,train_q90,8.636000000000005,0,9,4,0.0,1.0,0.0,0.0,2,-2.0249171066284184,3.0,exploratory
C,S4,72,lstm,9,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,10,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,10,train_q90,8.636000000000005,0,9,4,0.0,1.0,0.0,0.0,2,-2.3118243813514714,3.0,exploratory
C,S4,72,lstm,10,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,11,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,11,train_q90,8.636000000000005,0,9,4,0.0,1.0,0.0,0.0,2,-2.4222976064682005,3.5,exploratory
C,S4,72,lstm,11,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,12,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,12,train_q90,8.636000000000005,0,9,4,0.0,1.0,0.0,0.0,2,-2.5627121877670285,2.0,exploratory
C,S4,72,lstm,12,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,13,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,13,train_q90,8.636000000000005,0,9,4,0.0,1.0,0.0,0.0,2,-2.5975528407096866,1.0,exploratory
C,S4,72,lstm,13,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,14,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,72,lstm,14,train_q90,8.636000000000005,0,9,3,0.0,1.0,0.0,0.0,2,-2.4261085224151615,2.0,exploratory
C,S4,72,lstm,14,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,1,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,1,train_q90,8.636000000000005,8,1,0,0.8888888888888888,0.0,0.8888888888888888,0.9411764705882353,2,0.21396850585937344,1.0,exploratory
C,S4,82,lstm,1,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,2,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,2,train_q90,8.636000000000005,7,2,0,0.7777777777777778,0.0,0.7777777777777778,0.875,2,0.25168545246124197,1.0,exploratory
C,S4,82,lstm,2,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,3,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,3,train_q90,8.636000000000005,5,4,1,0.5555555555555556,0.16666666666666666,0.5,0.6666666666666666,2,0.1983781433105447,1.0,exploratory
C,S4,82,lstm,3,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,4,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,4,train_q90,8.636000000000005,3,6,3,0.3333333333333333,0.5,0.25,0.4,2,0.2717904186248772,2.0,exploratory
C,S4,82,lstm,4,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,5,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,5,train_q90,8.636000000000005,1,8,5,0.1111111111111111,0.8333333333333334,0.07142857142857142,0.13333333333333333,2,0.33238592147827184,3.0,exploratory
C,S4,82,lstm,5,train_q95,9.8,0,0,1,,1.0,0.0,0.0,0,,,exploratory
C,S4,82,lstm,6,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,6,train_q90,8.636000000000005,0,9,6,0.0,1.0,0.0,0.0,2,0.024213862419128596,3.5,exploratory
C,S4,82,lstm,6,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,7,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,7,train_q90,8.636000000000005,0,9,6,0.0,1.0,0.0,0.0,2,-0.6149486541748059,3.5,exploratory
C,S4,82,lstm,7,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,8,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,8,train_q90,8.636000000000005,0,9,4,0.0,1.0,0.0,0.0,2,-1.4575790166854863,2.5,exploratory
C,S4,82,lstm,8,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,9,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,9,train_q90,8.636000000000005,0,9,4,0.0,1.0,0.0,0.0,2,-2.1154226994514467,3.0,exploratory
C,S4,82,lstm,9,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,10,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,10,train_q90,8.636000000000005,0,9,4,0.0,1.0,0.0,0.0,2,-2.4656096220016486,3.5,exploratory
C,S4,82,lstm,10,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,11,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,11,train_q90,8.636000000000005,0,9,4,0.0,1.0,0.0,0.0,2,-2.597814249992371,3.5,exploratory
C,S4,82,lstm,11,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,12,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,12,train_q90,8.636000000000005,0,9,3,0.0,1.0,0.0,0.0,2,-2.8324974513053895,2.0,exploratory
C,S4,82,lstm,12,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,13,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,13,train_q90,8.636000000000005,0,9,2,0.0,1.0,0.0,0.0,2,-2.768129224777222,2.0,exploratory
C,S4,82,lstm,13,train_q95,9.8,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,14,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
C,S4,82,lstm,14,train_q90,8.636000000000005,0,9,1,0.0,1.0,0.0,0.0,2,-2.5709799242019655,2.0,exploratory
C,S4,82,lstm,14,train_q95,9.8,0,0,0,,,,,0,,,exploratory
D,S0,42,lstm,1,official_alarm,11.4,10,0,1,1.0,0.09090909090909091,0.9090909090909091,0.9523809523809523,2,-0.06803312778473014,1.0,exploratory
D,S0,42,lstm,1,train_q90,8.42,44,1,4,0.9777777777777777,0.08333333333333333,0.8979591836734694,0.946236559139785,3,-0.1029529539744054,0.3333333333333333,exploratory
D,S0,42,lstm,1,train_q95,9.57,29,2,5,0.9354838709677419,0.14705882352941177,0.8055555555555556,0.8923076923076924,3,5.3052902221277044e-05,0.6666666666666666,exploratory
D,S0,42,lstm,2,official_alarm,11.4,9,2,1,0.8181818181818182,0.1,0.75,0.8571428571428571,2,-0.23059883117675906,2.0,exploratory
D,S0,42,lstm,2,train_q90,8.42,41,5,5,0.8913043478260869,0.10869565217391304,0.803921568627451,0.8913043478260869,3,-0.32892705917358533,0.6666666666666666,exploratory
D,S0,42,lstm,2,train_q95,9.57,27,4,6,0.8709677419354839,0.18181818181818182,0.7297297297297297,0.84375,3,-0.14684352874756001,1.3333333333333333,exploratory
D,S0,42,lstm,3,official_alarm,11.4,7,5,2,0.5833333333333334,0.2222222222222222,0.5,0.6666666666666666,2,-0.4546504497528092,1.5,exploratory
D,S0,42,lstm,3,train_q90,8.42,39,8,6,0.8297872340425532,0.13333333333333333,0.7358490566037735,0.8478260869565217,3,-0.4453930409749365,1.6666666666666667,exploratory
D,S0,42,lstm,3,train_q95,9.57,24,7,7,0.7741935483870968,0.22580645161290322,0.631578947368421,0.7741935483870968,3,-0.3308014678955094,1.3333333333333333,exploratory
D,S0,42,lstm,4,official_alarm,11.4,5,8,3,0.38461538461538464,0.375,0.3125,0.47619047619047616,2,-0.7084775352478045,2.0,exploratory
D,S0,42,lstm,4,train_q90,8.42,36,11,8,0.7659574468085106,0.18181818181818182,0.6545454545454545,0.7912087912087912,3,-0.5573587989807152,2.6666666666666665,exploratory
D,S0,42,lstm,4,train_q95,9.57,20,11,10,0.6451612903225806,0.3333333333333333,0.4878048780487805,0.6557377049180327,3,-0.5446473598480246,2.0,exploratory
D,S0,42,lstm,5,official_alarm,11.4,4,10,4,0.2857142857142857,0.5,0.2222222222222222,0.36363636363636365,2,-1.0893640136718759,2.5,exploratory
D,S0,42,lstm,5,train_q90,8.42,35,12,9,0.7446808510638298,0.20454545454545456,0.625,0.7692307692307693,3,-0.5173554611206063,3.3333333333333335,exploratory
D,S0,42,lstm,5,train_q95,9.57,17,14,13,0.5483870967741935,0.43333333333333335,0.38636363636363635,0.5573770491803278,3,-0.8302009487152109,3.0,exploratory
D,S0,42,lstm,6,official_alarm,11.4,3,12,5,0.2,0.625,0.15,0.2608695652173913,2,-1.1270045757293694,3.5,exploratory
D,S0,42,lstm,6,train_q90,8.42,35,11,9,0.7608695652173914,0.20454545454545456,0.6363636363636364,0.7777777777777778,3,-0.4559829203287767,4.0,exploratory
D,S0,42,lstm,6,train_q95,9.57,16,16,13,0.5,0.4482758620689655,0.35555555555555557,0.5245901639344263,3,-0.8994528388977052,3.6666666666666665,exploratory
D,S0,42,lstm,7,official_alarm,11.4,2,14,6,0.125,0.75,0.09090909090909091,0.16666666666666666,2,-1.2020252799987796,4.0,exploratory
D,S0,42,lstm,7,train_q90,8.42,35,10,9,0.7777777777777778,0.20454545454545456,0.6481481481481481,0.7865168539325843,3,-0.3369718424479184,4.666666666666667,exploratory
D,S0,42,lstm,7,train_q95,9.57,16,16,13,0.5,0.4482758620689655,0.35555555555555557,0.5245901639344263,3,-1.9075781663258888,4.333333333333333,exploratory
D,S0,42,lstm,8,official_alarm,11.4,0,16,7,0.0,1.0,0.0,0.0,2,-1.3658174896240247,4.5,exploratory
D,S0,42,lstm,8,train_q90,8.42,35,9,9,0.7954545454545454,0.20454545454545456,0.660377358490566,0.7954545454545454,3,0.0006124528249085159,4.666666666666667,exploratory
D,S0,42,lstm,8,train_q95,9.57,16,16,13,0.5,0.4482758620689655,0.35555555555555557,0.5245901639344263,2,-2.1453364324569724,5.5,exploratory
D,S0,42,lstm,9,official_alarm,11.4,0,16,7,0.0,1.0,0.0,0.0,2,-1.5982513046264657,5.0,exploratory
D,S0,42,lstm,9,train_q90,8.42,35,8,9,0.813953488372093,0.20454545454545456,0.6730769230769231,0.8045977011494253,3,-0.8338428529103608,4.666666666666667,exploratory
D,S0,42,lstm,9,train_q95,9.57,16,16,11,0.5,0.4074074074074074,0.37209302325581395,0.5423728813559322,2,-2.5049727797508243,5.5,exploratory
D,S0,42,lstm,10,official_alarm,11.4,0,16,7,0.0,1.0,0.0,0.0,2,-2.338470573425295,5.0,exploratory
D,S0,42,lstm,10,train_q90,8.42,35,7,9,0.8333333333333334,0.20454545454545456,0.6862745098039216,0.813953488372093,3,-0.9034181531270354,4.333333333333333,exploratory
D,S0,42,lstm,10,train_q95,9.57,16,16,11,0.5,0.4074074074074074,0.37209302325581395,0.5423728813559322,1,-1.2544509506225605,10.0,exploratory
D,S0,42,lstm,11,official_alarm,11.4,0,16,7,0.0,1.0,0.0,0.0,2,-2.855627975463869,3.5,exploratory
D,S0,42,lstm,11,train_q90,8.42,34,7,9,0.8292682926829268,0.20930232558139536,0.68,0.8095238095238095,3,-1.0656786378224705,4.666666666666667,exploratory
D,S0,42,lstm,11,train_q95,9.57,15,17,10,0.46875,0.4,0.35714285714285715,0.5263157894736842,1,-1.3738047695159938,11.0,exploratory
D,S0,42,lstm,12,official_alarm,11.4,0,15,7,0.0,1.0,0.0,0.0,2,-3.168877034187318,3.0,exploratory
D,S0,42,lstm,12,train_q90,8.42,34,6,9,0.85,0.20930232558139536,0.6938775510204082,0.8192771084337349,2,-0.20619722366333182,7.0,exploratory
D,S0,42,lstm,12,train_q95,9.57,14,18,11,0.4375,0.44,0.32558139534883723,0.49122807017543857,1,-1.5231773185729995,12.0,exploratory
D,S0,42,lstm,13,official_alarm,11.4,0,14,6,0.0,1.0,0.0,0.0,2,-3.2767806911468513,2.5,exploratory
D,S0,42,lstm,13,train_q90,8.42,33,7,9,0.825,0.21428571428571427,0.673469387755102,0.8048780487804879,2,-0.31484849929809666,8.0,exploratory
D,S0,42,lstm,13,train_q95,9.57,12,19,10,0.3870967741935484,0.45454545454545453,0.2926829268292683,0.4528301886792453,1,-1.6479207992553722,13.0,exploratory
D,S0,42,lstm,14,official_alarm,11.4,0,13,6,0.0,1.0,0.0,0.0,2,-3.3561770820617696,2.0,exploratory
D,S0,42,lstm,14,train_q90,8.42,32,8,10,0.8,0.23809523809523808,0.64,0.7804878048780488,2,-0.2630566120147728,7.5,exploratory
D,S0,42,lstm,14,train_q95,9.57,8,22,11,0.26666666666666666,0.5789473684210527,0.1951219512195122,0.32653061224489793,1,-1.7379841136932406,14.0,exploratory
D,S0,52,lstm,1,official_alarm,11.4,10,0,5,1.0,0.3333333333333333,0.6666666666666666,0.8,2,0.6214660120010347,1.0,exploratory
D,S0,52,lstm,1,train_q90,8.42,44,1,8,0.9777777777777777,0.15384615384615385,0.8301886792452831,0.9072164948453608,3,0.45757398287455153,0.6666666666666666,exploratory
D,S0,52,lstm,1,train_q95,9.57,31,0,10,1.0,0.24390243902439024,0.7560975609756098,0.8611111111111112,3,0.616445191701251,1.0,exploratory
D,S0,52,lstm,2,official_alarm,11.4,10,1,4,0.9090909090909091,0.2857142857142857,0.6666666666666666,0.8,2,0.5069940757751441,2.0,exploratory
D,S0,52,lstm,2,train_q90,8.42,44,2,8,0.9565217391304348,0.15384615384615385,0.8148148148148148,0.8979591836734694,3,0.3298267078399639,0.6666666666666666,exploratory
D,S0,52,lstm,2,train_q95,9.57,29,2,12,0.9354838709677419,0.2926829268292683,0.6744186046511628,0.8055555555555556,3,0.5648385270436584,1.3333333333333333,exploratory
D,S0,52,lstm,3,official_alarm,11.4,8,4,5,0.6666666666666666,0.38461538461538464,0.47058823529411764,0.64,2,0.30506943702697686,1.5,exploratory
D,S0,52,lstm,3,train_q90,8.42,43,4,9,0.9148936170212766,0.17307692307692307,0.7678571428571429,0.8686868686868687,3,0.23722040812174328,1.6666666666666667,exploratory
D,S0,52,lstm,3,train_q95,9.57,26,5,14,0.8387096774193549,0.35,0.5777777777777777,0.7323943661971831,3,0.40809274673461776,1.3333333333333333,exploratory
D,S0,52,lstm,4,official_alarm,11.4,7,6,5,0.5384615384615384,0.4166666666666667,0.3888888888888889,0.56,2,0.0193876218795781,2.0,exploratory
D,S0,52,lstm,4,train_q90,8.42,41,6,10,0.8723404255319149,0.19607843137254902,0.7192982456140351,0.8367346938775511,3,0.10501103083292544,2.6666666666666665,exploratory
D,S0,52,lstm,4,train_q95,9.57,23,8,16,0.7419354838709677,0.41025641025641024,0.48936170212765956,0.6571428571428571,3,0.16765632629394508,2.0,exploratory
D,S0,52,lstm,5,official_alarm,11.4,6,8,6,0.42857142857142855,0.5,0.3,0.46153846153846156,2,-0.3614335536956794,2.5,exploratory
D,S0,52,lstm,5,train_q90,8.42,40,7,10,0.851063829787234,0.2,0.7017543859649122,0.8247422680412371,3,0.1465737215677887,3.0,exploratory
D,S0,52,lstm,5,train_q95,9.57,20,11,17,0.6451612903225806,0.4594594594594595,0.4166666666666667,0.5882352941176471,3,-0.14389650344848745,2.6666666666666665,exploratory
D,S0,52,lstm,6,official_alarm,11.4,5,10,7,0.3333333333333333,0.5833333333333334,0.22727272727272727,0.37037037037037035,2,-0.46466508865356637,3.5,exploratory
D,S0,52,lstm,6,train_q90,8.42,39,7,10,0.8478260869565217,0.20408163265306123,0.6964285714285714,0.8210526315789474,3,0.18126602490742746,3.6666666666666665,exploratory
D,S0,52,lstm,6,train_q95,9.57,20,12,17,0.625,0.4594594594594595,0.40816326530612246,0.5797101449275363,3,-0.2253290239969908,3.6666666666666665,exploratory
D,S0,52,lstm,7,official_alarm,11.4,4,12,7,0.25,0.6363636363636364,0.17391304347826086,0.2962962962962963,2,-0.7027576923370367,4.0,exploratory
D,S0,52,lstm,7,train_q90,8.42,37,8,11,0.8222222222222222,0.22916666666666666,0.6607142857142857,0.7956989247311828,3,0.1846390819549537,4.333333333333333,exploratory
D,S0,52,lstm,7,train_q95,9.57,19,13,17,0.59375,0.4722222222222222,0.3877551020408163,0.5588235294117647,3,-1.4828080685933438,4.333333333333333,exploratory
D,S0,52,lstm,8,official_alarm,11.4,2,14,9,0.125,0.8181818181818182,0.08,0.14814814814814814,2,-0.9359533739089976,4.5,exploratory
D,S0,52,lstm,8,train_q90,8.42,37,7,11,0.8409090909090909,0.22916666666666666,0.6727272727272727,0.8043478260869565,3,0.46819931983947666,4.666666666666667,exploratory
D,S0,52,lstm,8,train_q95,9.57,19,13,15,0.59375,0.4411764705882353,0.40425531914893614,0.5757575757575758,2,-1.7688653111457842,5.5,exploratory
D,S0,52,lstm,9,official_alarm,11.4,0,16,9,0.0,1.0,0.0,0.0,2,-1.2868418073654189,5.0,exploratory
D,S0,52,lstm,9,train_q90,8.42,37,6,10,0.8604651162790697,0.2127659574468085,0.6981132075471698,0.8222222222222222,3,-0.5080307133992527,4.666666666666667,exploratory
D,S0,52,lstm,9,train_q95,9.57,19,13,15,0.59375,0.4411764705882353,0.40425531914893614,0.5757575757575758,2,-2.1794857692718512,5.5,exploratory
D,S0,52,lstm,10,official_alarm,11.4,0,16,8,0.0,1.0,0.0,0.0,2,-2.02645435333252,5.0,exploratory
D,S0,52,lstm,10,train_q90,8.42,37,5,9,0.8809523809523809,0.1956521739130435,0.7254901960784313,0.8409090909090909,3,-0.6215875482559227,4.333333333333333,exploratory
D,S0,52,lstm,10,train_q95,9.57,20,12,13,0.625,0.3939393939393939,0.4444444444444444,0.6153846153846154,1,-0.9104703712463404,10.0,exploratory
D,S0,52,lstm,11,official_alarm,11.4,0,16,8,0.0,1.0,0.0,0.0,2,-2.5258446311950697,3.5,exploratory
D,S0,52,lstm,11,train_q90,8.42,36,5,9,0.8780487804878049,0.2,0.72,0.8372093023255814,3,-0.7900359725952161,4.666666666666667,exploratory
D,S0,52,lstm,11,train_q95,9.57,16,16,14,0.5,0.4666666666666667,0.34782608695652173,0.5161290322580645,1,-1.027502574920657,11.0,exploratory
D,S0,52,lstm,12,official_alarm,11.4,0,15,7,0.0,1.0,0.0,0.0,2,-2.8689133453369147,3.0,exploratory
D,S0,52,lstm,12,train_q90,8.42,35,5,9,0.875,0.20454545454545456,0.7142857142857143,0.8333333333333334,2,0.08857429504394254,7.0,exploratory
D,S0,52,lstm,12,train_q95,9.57,16,16,14,0.5,0.4666666666666667,0.34782608695652173,0.5161290322580645,1,-1.2131067276001009,12.0,exploratory
D,S0,52,lstm,13,official_alarm,11.4,0,14,7,0.0,1.0,0.0,0.0,2,-2.9674581146240238,2.5,exploratory
D,S0,52,lstm,13,train_q90,8.42,34,6,10,0.85,0.22727272727272727,0.68,0.8095238095238095,2,0.034628601074216725,8.0,exploratory
D,S0,52,lstm,13,train_q95,9.57,16,15,14,0.5161290322580645,0.4666666666666667,0.35555555555555557,0.5245901639344263,1,-1.2730175399780297,13.0,exploratory
D,S0,52,lstm,14,official_alarm,11.4,0,13,7,0.0,1.0,0.0,0.0,2,-3.0999971723556543,2.0,exploratory
D,S0,52,lstm,14,train_q90,8.42,33,7,11,0.825,0.25,0.6470588235294118,0.7857142857142857,2,0.0011381340026836995,7.5,exploratory
D,S0,52,lstm,14,train_q95,9.57,14,16,13,0.4666666666666667,0.48148148148148145,0.32558139534883723,0.49122807017543857,1,-1.4729313278198237,14.0,exploratory
D,S0,62,lstm,1,official_alarm,11.4,10,0,2,1.0,0.16666666666666666,0.8333333333333334,0.9090909090909091,2,0.02183506965637072,1.0,exploratory
D,S0,62,lstm,1,train_q90,8.42,44,1,4,0.9777777777777777,0.08333333333333333,0.8979591836734694,0.946236559139785,3,-0.05370748202006048,0.3333333333333333,exploratory
D,S0,62,lstm,1,train_q95,9.57,30,1,6,0.967741935483871,0.16666666666666666,0.8108108108108109,0.8955223880597015,3,0.052682927449543136,0.6666666666666666,exploratory
D,S0,62,lstm,2,official_alarm,11.4,9,2,2,0.8181818181818182,0.18181818181818182,0.6923076923076923,0.8181818181818182,2,-0.07560390472412237,2.0,exploratory
D,S0,62,lstm,2,train_q90,8.42,42,4,6,0.9130434782608695,0.125,0.8076923076923077,0.8936170212765957,3,-0.2049038887023933,0.6666666666666666,exploratory
D,S0,62,lstm,2,train_q95,9.57,27,4,8,0.8709677419354839,0.22857142857142856,0.6923076923076923,0.8181818181818182,3,-0.02079399108886844,1.3333333333333333,exploratory
D,S0,62,lstm,3,official_alarm,11.4,8,4,3,0.6666666666666666,0.2727272727272727,0.5333333333333333,0.6956521739130435,2,-0.25981089115142986,1.5,exploratory
D,S0,62,lstm,3,train_q90,8.42,40,7,8,0.851063829787234,0.16666666666666666,0.7272727272727273,0.8421052631578947,3,-0.2839385414123541,1.6666666666666667,exploratory
D,S0,62,lstm,3,train_q95,9.57,24,7,10,0.7741935483870968,0.29411764705882354,0.5853658536585366,0.7384615384615385,3,-0.16446970303853448,1.3333333333333333,exploratory
D,S0,62,lstm,4,official_alarm,11.4,7,6,4,0.5384615384615384,0.36363636363636365,0.4117647058823529,0.5833333333333334,2,-0.4497397327423087,2.0,exploratory
D,S0,62,lstm,4,train_q90,8.42,37,10,10,0.7872340425531915,0.2127659574468085,0.6491228070175439,0.7872340425531915,3,-0.35173345247904564,3.0,exploratory
D,S0,62,lstm,4,train_q95,9.57,21,10,13,0.6774193548387096,0.38235294117647056,0.4772727272727273,0.6461538461538462,3,-0.3249807135264078,2.3333333333333335,exploratory
D,S0,62,lstm,5,official_alarm,11.4,6,8,5,0.42857142857142855,0.45454545454545453,0.3157894736842105,0.48,2,-0.7605883121490491,2.5,exploratory
D,S0,62,lstm,5,train_q90,8.42,37,10,10,0.7872340425531915,0.2127659574468085,0.6491228070175439,0.7872340425531915,3,-0.22855776786804327,3.3333333333333335,exploratory
D,S0,62,lstm,5,train_q95,9.57,19,12,15,0.6129032258064516,0.4411764705882353,0.41304347826086957,0.5846153846153846,3,-0.5345476436615003,3.0,exploratory
D,S0,62,lstm,6,official_alarm,11.4,4,11,5,0.26666666666666666,0.5555555555555556,0.2,0.3333333333333333,2,-0.854046583175661,3.5,exploratory
D,S0,62,lstm,6,train_q90,8.42,37,9,9,0.8043478260869565,0.1956521739130435,0.6727272727272727,0.8043478260869565,3,-0.2043191973368348,4.0,exploratory
D,S0,62,lstm,6,train_q95,9.57,19,13,14,0.59375,0.42424242424242425,0.41304347826086957,0.5846153846153846,3,-0.6192368634541848,3.6666666666666665,exploratory
D,S0,62,lstm,7,official_alarm,11.4,2,14,6,0.125,0.75,0.09090909090909091,0.16666666666666666,2,-1.0739315652847319,4.0,exploratory
D,S0,62,lstm,7,train_q90,8.42,36,9,9,0.8,0.2,0.6666666666666666,0.8,3,-0.20399149576823028,4.666666666666667,exploratory
D,S0,62,lstm,7,train_q95,9.57,18,14,14,0.5625,0.4375,0.391304347826087,0.5625,3,-1.8007574812571219,4.333333333333333,exploratory
