date_gmt,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
28/11/2024,0,0,6.9,5.02,5.52,5.68,5.56,7.34,6.72,5.49,6.8,7.8,6.68,4.29,4.51,5.22,5.63,5.47,5.87,0
29/11/2024,0,0,6.86,5.04,5.4,5.68,5.7,7.28,6.68,5.26,6.62,8.51,6.62,4.37,4.72,4.9,5.78,5.45,5.72,0
30/11/2024,0,0,6.85,5.04,5.26,5.67,6,7.22,6.67,5.92,6.73,8.78,6.42,4.32,4.86,4.82,5.7,5.41,5.78,0
1/12/2024,0,5.82,6.84,5.06,5.16,5.63,6.02,7.12,6.68,4.6,6.88,8.62,6.02,4.18,4.74,5.16,5.66,5.35,5.52,0
2/12/2024,0,5.78,6.78,5.06,5.1,5.6,5.9,7.03,6.7,4.63,6.99,8.26,5.76,4.34,4.48,5.39,5.64,5.05,5.32,0
3/12/2024,0,5.68,6.62,4.99,5.05,5.57,5.78,7.06,6.7,4.82,6.77,7.98,5.57,4.17,4.62,5.27,5.52,4.75,5.28,0
4/12/2024,0,5.58,6.52,4.92,5.05,5.59,5.74,7.12,6.67,4.88,6.61,7.78,5.62,4.24,4.7,4.95,5.36,4.65,5.3,0
5/12/2024,0,5.46,6.43,4.85,5.11,5.52,5.72,7.11,6.66,4.91,6.62,7.58,5.7,4.42,4.78,4.88,5,4.46,5.4,0
6/12/2024,0,5.36,6.36,4.74,5.11,5.35,5.77,6.99,6.66,5.1,6.85,7.5,5.61,4.37,4.62,4.82,4.7,4.66,5.36,0
7/12/2024,0,5.38,6.34,4.71,5.12,5.23,5.94,6.83,0,5.5,7.04,7.29,5.68,4.27,4.46,4.66,4.73,4.75,5.29,0
8/12/2024,0,5.42,6.34,4.8,5.12,5.14,5.92,6.7,0,5.57,6.86,7.26,5.62,4.18,4.36,4.51,4.86,4.78,5.17,0
9/12/2024,0,5.5,6.36,4.88,5.04,5.07,5.75,6.6,0,5.53,6.32,7.22,5.57,4.42,4.35,4.53,4.9,4.84,5.16,0
10/12/2024,0,5.61,6.33,5.01,5.04,5,5.55,6.52,0,5.37,5.65,7.2,5.67,4.25,4.47,4.56,4.82,4.88,5.17,0
11/12/2024,0,5.67,6.28,5.1,5.03,4.97,5.44,6.56,0,5.26,5.25,7.26,5.56,4.18,4.49,4.56,4.9,4.78,5.31,0
12/12/2024,0,5.65,6.26,5,4.9,4.94,5.53,6.71,0,5.05,5.22,7.36,5.52,4.16,4.48,4.57,4.82,4.62,5.85,0
13/12/2024,0,5.59,6.21,4.92,4.76,4.88,5.57,6.78,0,5.07,5.12,7.48,5.47,4.12,4.68,4.6,4.66,4.49,6.02,0
14/12/2024,0,5.5,6.15,4.96,4.72,4.84,5.48,6.78,0,4.96,5,7.4,5.57,4.33,5,4.73,4.49,4.5,5.88,0
15/12/2024,0,5.36,6.11,5.1,4.73,4.8,5.36,6.77,0,4.84,4.79,7.2,5.7,4.7,4.88,4.88,4.52,4.44,5.75,0
16/12/2024,0,5.28,6.07,4.96,4.74,4.79,5.25,6.78,0,4.86,5,7.02,5.68,4.8,4.92,4.92,4.64,4.34,5.45,0
17/12/2024,0,5.26,5.98,4.69,4.86,4.84,5.16,6.96,0,4.98,5.38,6.76,5.76,4.9,4.85,4.89,4.67,4.3,5.05,0
18/12/2024,0,5.25,5.86,4.5,5.08,4.86,5.07,8.77,0,5.02,5.56,6.64,5.74,5.02,4.72,4.88,4.7,4.39,5.08,0
19/12/2024,0,5.23,5.79,4.42,5.33,4.8,4.98,10.54,0,4.89,5.6,6.58,5.68,5.1,4.9,4.91,4.63,4.22,5.76,0
20/12/2024,0,5.18,5.7,4.38,5.52,4.73,4.91,10.68,0,4.7,5.64,6.46,5.65,5.3,5.17,4.84,4.57,4.22,6.05,0
21/12/2024,0,5.08,5.59,4.39,5.43,4.68,4.85,9.96,0,4.6,5.7,6.41,5.75,5.12,5.24,4.52,4.56,4.2,6.04,0
22/12/2024,0,4.98,5.48,4.47,5.23,4.66,4.84,9.02,0,4.58,5.8,6.34,5.98,4.72,5.16,4.35,4.55,4.37,5.84,0
23/12/2024,0,4.95,5.36,4.52,4.9,4.67,4.81,8.2,0,4.55,5.98,6.26,6.22,4.68,5.3,4.25,4.57,4.34,5.68,0
24/12/2024,0,4.92,5.28,4.48,4.59,4.68,4.78,7.61,0,4.6,6.09,6.25,6.22,4.35,5.38,4.22,4.9,4.34,5.56,0
25/12/2024,0,4.87,5.2,4.39,4.46,4.64,4.78,7.21,0,4.82,6.04,6.23,6.04,4.34,5.42,4.12,5.15,4.46,5.65,0
26/12/2024,0,4.84,5.09,4.3,4.44,4.64,4.86,7,0,5.1,6.09,6.26,5.95,4.4,5.58,4.15,5.16,4.52,5.56,0
27/12/2024,0,4.8,5.06,4.27,4.4,4.66,4.92,6.8,0,5.22,6.08,6.28,5.82,4.38,5.75,4.2,5.12,4.59,5.38,0
28/12/2024,0,4.73,5.03,4.28,4.34,4.66,4.93,6.62,0,5.28,6.14,6.32,5.62,4.3,5.82,4.16,4.98,4.59,0,0
29/12/2024,0,4.64,4.98,4.33,4.32,4.75,4.89,6.57,0,5.32,6.3,6.35,5.44,4.28,5.32,4.08,4.91,4.51,0,0
30/12/2024,0,4.58,4.98,4.33,4.29,4.96,4.87,6.56,0,5.35,6.4,6.32,5.36,4.37,5.39,4.1,4.7,4.49,0,0
31/12/2024,0,4.52,5.02,4.3,4.29,5.13,4.86,6.5,0,5.36,6.36,6.25,5.3,4.38,5.42,4.12,4.36,4.26,5.48,0
