date_gmt,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1/1/2025,1.65,1.75,2.16,1.49,1.46,2,1.75,3.1,0,2.05,2.84,2.18,1.7,1.3,2.23,1.9,2.11,1.61,3.14,2.14
2/1/2025,1.64,1.7,2.2,1.44,1.47,2.08,1.74,3,0,1.97,2.75,2.23,1.7,1.3,2.15,1.9,1.83,1.59,3.21,2.12
3/1/2025,1.5,1.61,2.22,1.34,1.49,2.08,1.73,2.92,0,1.8,2.67,2.3,1.6,1.14,1.92,1.93,1.71,1.56,3.16,2.06
4/1/2025,1.5,1.55,2.18,1.2,1.52,1.94,1.7,2.9,0,1.58,2.62,2.3,1.74,1.18,1.58,1.93,1.68,1.57,3.18,1.99
5/1/2025,1.46,1.5,2.14,1.12,1.55,1.7,1.69,2.88,0,1.43,2.6,2.26,2.26,1.32,1.58,1.94,1.97,1.56,3.15,2.19
6/1/2025,1.43,1.5,2.12,1.08,1.51,1.55,1.68,2.85,0,1.35,2.55,2.24,2.45,1.53,1.78,1.9,2.44,1.59,3.12,2.25
7/1/2025,1.4,1.48,2.08,1.05,1.45,1.48,1.66,2.87,0,1.28,2.46,2.24,2.62,1.55,2,1.84,2.86,1.58,3.1,2.08
8/1/2025,1.42,1.48,2.05,1.02,1.43,1.45,1.65,2.75,0,1.25,2.44,2.3,2.5,1.55,1.96,1.77,2.73,1.59,2.92,1.87
9/1/2025,1.42,1.45,2.06,1.03,1.42,1.41,1.6,2.62,0,1.2,2.55,2.4,2.34,1.6,1.7,1.73,2.56,1.55,2.58,1.9
10/1/2025,1.38,1.42,2.11,1.03,1.41,1.43,1.58,2.53,0,1.18,2.68,2.5,2.2,1.75,1.42,1.74,2.65,1.53,2.28,2.03
11/1/2025,1.35,1.35,2.17,1.03,1.36,1.42,1.63,2.64,0,1.2,2.8,2.63,2.49,1.62,1.18,1.77,2.51,1.5,2.2,2.36
12/1/2025,1.33,1.28,2.19,1.01,1.26,1.37,1.67,2.7,0,1.2,2.89,2.85,3.8,1.14,1.05,1.79,2.49,1.55,2.25,2.54
13/1/2025,1.34,1.27,2.22,0.99,1.26,1.31,1.64,2.68,0,1.18,2.85,2.72,4.45,0.86,1.02,1.79,2.57,1.59,2.3,2.68
14/1/2025,1.35,1.24,2.42,1,1.26,1.25,1.62,2.65,0,1.12,2.67,2.72,4.84,0.74,1.02,1.77,2.63,1.56,2.42,2.79
15/1/2025,1.36,1.2,2.36,1.04,1.24,1.24,1.62,2.65,0,1.1,2.4,2.6,4.8,0.7,1.05,1.77,2.55,1.51,2.26,2.71
16/1/2025,1.33,1.17,2.28,1.05,1.22,1.38,1.6,2.8,0,1.03,2.2,2.52,4.34,0.7,1.13,1.84,2.49,1.48,2.13,2.53
17/1/2025,1.26,1.15,2.28,1.02,1.23,1.64,1.64,2.87,0,0.94,2.08,2.41,3.88,0.83,1.18,1.87,2.52,1.47,2.26,2.26
18/1/2025,1.2,1.18,2.26,1.01,1.29,1.89,1.7,2.74,0,0.9,2.15,2.14,3.48,0.8,1.24,1.82,2.36,1.48,2.18,2.05
19/1/2025,1.2,1.18,2.23,1.1,1.4,2.04,1.75,2.63,0,0.9,2.1,2.04,3.01,0.8,2,1.8,2.35,1.5,2.13,1.83
20/1/2025,1.18,1.14,2.17,1.24,1.6,2.09,1.72,2.58,0,0.95,1.9,2.08,2.78,0.75,2.05,1.79,2.3,1.49,2.1,1.72
21/1/2025,1.18,1.12,2.13,1.32,1.69,2.12,1.6,2.56,0,0.98,1.76,2.08,2.48,0.73,2.1,1.9,2.2,1.48,2.04,1.63
22/1/2025,1.2,1.16,2.1,1.31,1.61,2,1.43,2.52,0,0.97,1.58,2.1,2.28,0.7,2.2,2.18,2.18,1.45,2.09,1.6
23/1/2025,1.23,1.18,2.13,1.32,1.49,1.66,1.3,2.48,0,0.95,1.43,2.14,2.02,0.72,2.24,2.41,2.18,1.48,2,1.58
24/1/2025,1.18,1.18,2.12,1.41,1.45,1.36,1.21,2.48,0,0.98,1.35,2.18,1.8,0.8,2.16,2.5,2.12,1.51,1.92,1.61
25/1/2025,1.14,1.18,2.05,1.48,1.42,1.2,1.18,2.46,0,1.1,1.35,2.12,1.72,0.8,1.98,2.76,2.58,1.54,1.88,1.72
26/1/2025,1.17,1.17,1.93,1.55,1.37,1.13,1.15,2.46,0,1.28,1.46,2,1.68,0.83,1.9,2.84,2.1,1.57,1.86,1.73
27/1/2025,1.17,1.14,1.87,1.59,1.33,1.09,1.1,2.45,0,1.55,1.6,2,1.51,0.85,1.84,2.78,1.88,1.59,1.8,1.69
28/1/2025,1.23,1.1,1.82,1.57,1.26,1.12,1.08,2.45,0,2.1,1.7,2.04,1.43,0.75,1.84,2.64,1.64,1.64,1.86,1.6
29/1/2025,1.21,1.08,1.8,1.48,1.18,1.15,1.08,2.42,0,2.25,1.8,2.1,1.4,0.78,1.83,2.49,1.5,1.66,1.92,1.51
30/1/2025,1.18,1.1,1.76,1.43,1.12,1.12,1.15,2.36,0,2.33,2,2.02,1.4,0.8,1.8,2.28,1.39,1.72,1.82,1.46
31/1/2025,1.14,1.22,1.74,1.38,1.06,1.02,1.2,2.25,0,2.5,2.1,1.88,1.38,0.8,1.73,2.14,1.43,1.65,1.76,1.61
1/2/2025,1.08,1.35,1.78,1.31,1.03,0.96,1.28,2.12,1.4,3.08,1.78,1.75,1.36,0,1.72,2.04,1.34,1.6,1.7,1.83
2/2/2025,1.03,1.4,1.8,1.23,1.06,0.9,1.32,2.2,1.4,3.23,1.46,1.72,1.4,0.72,1.75,1.84,1.34,1.55,1.66,1.87
3/2/2025,0.95,1.43,1.77,1.14,1.09,0.88,1.38,2.18,1.43,3,1.22,1.65,1.55,0.7,1.78,1.68,1.37,1.79,0,1.72
4/2/2025,0.89,1.5,1.72,1.06,1.03,0.88,1.43,2.1,1.43,2.4,1.08,1.5,1.7,0.7,1.8,1.64,1.36,1.71,1.52,1.38
5/2/2025,0.84,1.6,1.68,1.03,0.93,0.88,1.48,1.97,1.45,1.78,1.08,1.42,1.75,0.68,1.83,1.68,1.37,1.63,1.41,1.22
6/2/2025,0.78,1.75,1.65,0.99,0.86,0.86,1.52,1.77,1.48,1.6,1.05,1.38,1.9,0.74,1.8,1.7,1.48,1.58,1.44,1.24
7/2/2025,0.74,1.88,1.65,0.97,0.85,0.86,1.61,1.6,1.45,1.7,1.03,1.36,2.08,0.74,1.78,1.73,1.54,1.53,1.46,1.29
8/2/2025,0.7,1.92,1.66,0.92,0.86,0.86,1.66,1.5,1.38,1.6,0.98,1.38,2.03,0.75,1.7,1.76,1.36,1.5,1.41,1.24
9/2/2025,0.7,1.87,1.66,0.86,0.86,0.85,1.68,1.45,1.29,1.34,0.95,1.44,1.84,0.75,1.63,1.7,1.32,1.51,1.36,1.17
10/2/2025,0.86,1.72,1.64,0.78,0.85,0.83,1.66,1.42,1.22,0.93,0.95,1.48,1.53,0.75,1.58,1.65,1.32,1.61,1.5,1.18
11/2/2025,1.02,1.52,1.62,0.68,0.8,0.81,1.65,1.4,1.16,0.8,0.98,1.5,1.36,0.72,1.55,1.73,1.21,1.63,1.62,1.11
12/2/2025,1.08,1.4,1.61,0.57,0.77,0.78,1.6,1.38,1.14,0.85,1.18,1.5,1.2,0.72,1.55,1.72,1.18,1.62,1.84,1.06
13/2/2025,1.08,1.31,1.58,0.52,0.76,0.75,1.5,1.35,1.1,0.96,1.32,1.45,1.16,0.75,1.63,1.74,1.35,1.6,1.96,1.1
14/2/2025,1.03,1.22,1.5,0.49,0.73,0.73,1.42,1.33,1.08,1.1,1.5,1.42,1.08,0.75,1.8,1.81,1.55,1.55,0,1.22
15/2/2025,0.94,1.17,1.45,0.44,0.73,0.71,1.33,1.3,1.06,0.94,1.55,1.4,1.04,0.73,2,0,1.56,1.49,0,1.28
16/2/2025,0.92,1.1,1.4,0.29,0.73,0.69,1.25,1.28,1.1,0.83,1.6,1.32,1.06,0.68,2.18,1.79,1.58,1.54,0,1.3
17/2/2025,0.94,1.07,1.4,0.2,0.72,0.68,1.14,1.28,1.3,0.9,1.6,1.23,1.08,0.64,2.16,1.73,1.57,1.58,0,1.22
18/2/2025,0.95,0.97,1.38,0.18,0.72,0.66,1.05,1.24,1.49,0.9,1.8,1.08,1.1,0.64,2,1.69,1.62,1.59,0.96,1.19
19/2/2025,0.88,0.9,1.38,0.15,0.68,0.64,1.02,1.34,1.4,0.95,2.18,1.05,1.28,0.55,1.9,1.65,1.71,1.62,0.88,1.19
20/2/2025,0.8,0.88,1.36,0.1,0.63,0.63,1.02,1.5,1.3,0.8,2.35,1,1.7,0.55,1.85,1.65,1.85,1.66,0.95,1.23
21/2/2025,0.85,0.9,1.34,0.09,0.61,0.63,1,1.7,1.1,0.7,2.38,0.88,2.3,0.58,1.78,1.69,1.84,1.57,0.97,1.28
22/2/2025,0.8,0.94,1.32,0.08,0.61,0.61,1.02,2,0.99,0.68,2.48,0.75,2.83,0.6,1.62,1.79,1.88,1.53,1,1.46
23/2/2025,0.75,1,1.34,0.06,0.62,0.61,1.01,2.1,0.99,0.68,2.7,0.7,2.83,0.6,1.7,1.96,1.34,1.5,1.01,1.44
24/2/2025,0.77,1.04,1.37,0.06,0.58,0.6,1,2.08,0.99,0.7,2.88,0.68,2.8,0.6,1.68,2.08,1.46,1.48,0.89,1.47
25/2/2025,0.86,1.1,1.4,0.07,0.54,0.6,1,2.03,0.93,0.53,2.93,0.66,2.78,0.58,1.6,2.26,1.54,1.46,0.85,1.5
26/2/2025,0.92,1.1,1.36,0.06,0.53,0.58,1.04,2.02,0.9,0.55,2.9,0.7,2.8,0.58,1.55,2.37,1.54,1.4,0.83,1.45
27/2/2025,0.88,1.09,1.3,0.04,0.55,0.57,1.1,2.02,0.88,0.6,2.6,0.74,2.8,0.58,1.6,2.22,1.65,0,0.8,1.43
28/2/2025,0.78,1.12,1.24,0.02,0.55,0.57,1.14,2.06,0.85,0.76,2.32,0.76,2.82,0.6,1.68,2.12,1.87,1.5,0.97,1.42
1/3/2025,0.75,1.1,1.18,0,0.57,0.55,1.14,2.1,0.85,1.08,2.3,0.74,2.75,0.62,1.8,2.27,1.86,1.53,1.04,1.39
2/3/2025,0.67,1.02,1.16,0,0.62,0.54,1.13,2.2,0.83,1.3,2.6,0.77,2.86,0.62,1.9,2.38,1.95,1.54,1.19,1.42
3/3/2025,0.55,0.9,1.13,0,0.64,0.53,1.12,2.32,0.82,1.5,2.8,0.92,2.88,0.6,1.9,2.4,1.88,1.6,1.6,1.41
4/3/2025,0.52,0.83,1.12,0,0.67,0.52,1.1,2.38,0.8,1.9,2.88,1.3,2.88,0.63,1.92,2.35,2.18,1.65,0,1.36
5/3/2025,0.53,0.81,1.1,0,0.7,0.5,1.1,2.38,0.78,1.95,2.9,1.6,2.7,0.63,1.92,2.18,2.05,1.44,0,1.38
6/3/2025,0.53,0.88,1.1,0,0.72,0.48,1.08,2.41,0.75,1.65,2.92,1.65,2.65,0,1.85,2.04,1.95,1.28,0,1.4
7/3/2025,0.5,0.94,1.1,0,0.73,0.48,1.1,2.48,0.73,1.28,2.92,1.62,2.6,0,1.83,1.98,1.69,1.17,0,1.41
8/3/2025,0.48,0.97,1.02,0,0.72,0.47,1.12,2.46,0.74,1,2.9,1.55,2.54,0,1.83,2.13,1.34,1.17,0,1.41
9/3/2025,0.54,0.92,1,0,0.7,0.47,1.14,2.4,0.85,0.98,2.88,1.45,2.47,0,1.84,2.49,1.12,1.17,0,1.39
10/3/2025,0.5,0.87,1,0,0.71,0.5,1.17,2.38,0.95,0.93,2.82,1.38,2.45,0.72,1.85,2.78,1.01,1.18,0,1.38
11/3/2025,0.5,0.87,0.98,0,0.73,0.46,1.24,2.36,1.3,0.83,2.56,1.3,2.5,0.72,1.86,2.89,1.06,1.19,2.39,1.43
12/3/2025,0.47,0.86,0.98,0,0.76,0.52,1.27,2.44,1.84,0.8,2.56,1.22,2.55,0.68,1.88,3.06,1.13,1.22,2.36,1.55
13/3/2025,0.45,0.88,1,0.15,0.78,0.6,1.33,2.51,2.3,0.85,2.26,1.14,2.65,0.65,1.9,3.25,1.2,1.24,2.33,1.71
14/3/2025,0.38,1,1.02,0.16,0.76,0.56,1.37,2.54,2.48,0.95,2.3,1.02,2.7,0.63,1.97,3.26,1.27,1.21,2.37,1.69
15/3/2025,0.38,1.1,1.03,0.16,0.76,0.49,1.36,2.54,2.52,1,2.58,0.88,2.75,0.6,2,3.1,1.55,1.22,2.38,1.63
16/3/2025,0.4,1.1,1.03,0.17,0.78,0.47,1.35,2.51,2.45,0.98,2.72,0.74,2.75,0.6,2.04,3.17,1.57,1.2,2.33,1.68
17/3/2025,0.42,1.04,1.04,0.18,0.78,0.48,1.33,2.44,2.39,0.98,2.72,0.74,2.77,0.6,2.02,3.35,1.6,1.18,2.31,1.76
18/3/2025,0.43,1,1.02,0.32,0.9,0.5,1.3,2.38,2.3,1.07,2.68,0.77,2.74,0.62,1.95,3.52,1.59,1.16,2.37,1.83
19/3/2025,0.44,0.94,0.98,0.4,1.11,0.53,1.25,2.35,2.25,1.42,2.62,0.82,2.7,0.62,1.98,3.73,1.37,0,2.49,1.98
20/3/2025,0.44,0.85,0.98,0.35,1.3,0.55,1.23,2.29,2.25,1.8,2.58,0.85,2.7,0.65,2.02,3.93,1.26,1.08,2.59,2
21/3/2025,0.36,0.93,0.97,0.33,1.44,0.52,1.22,2.25,2.28,2.04,2.54,0.85,2.68,0.66,2.02,3.77,1.24,1.05,2.62,1.9
22/3/2025,0.3,1,0.94,0.35,1.47,0.49,1.14,2.25,2.28,2.08,2.58,0.8,2.62,0.72,2,3.81,1.19,1.09,2.74,1.94
23/3/2025,0.28,1.1,0.92,0.3,1.56,0.45,1.1,2.26,2.22,2.1,2.6,0.8,2.66,0.8,1.94,3.92,1.28,1.07,2.97,2.01
24/3/2025,0.33,1.1,0.97,0.29,1.73,0.42,1,2.26,2.2,2.13,2.68,1,2.65,0.82,1.78,3.86,1.58,1.05,3.07,1.97
25/3/2025,0.41,1.03,0.98,0.25,1.8,0.4,0.92,2.26,2.24,2.13,2.62,1.27,2.63,0.84,1.7,3.89,1.71,1.02,0,1.96
26/3/2025,0.5,0.94,1.05,0.26,1.74,0.38,0.83,2.26,2.36,2.13,2.6,1.48,2.6,0.82,1.75,3.82,1.95,1.07,0,1.84
27/3/2025,0.5,0.9,1.1,0.3,1.62,0.35,0.67,2.23,2.5,2.27,2.58,1.64,2.56,0.8,1.85,3.51,2.09,1.1,0,1.7
28/3/2025,0.5,0.88,1.16,0.23,1.46,0.33,0.52,2.1,2.6,2.44,2.62,1.78,2.62,0.8,1.97,3.08,1.9,1.12,0,1.53
29/3/2025,0.47,0.87,1.14,0.13,1.25,0.35,0.36,2.1,2.65,2.48,2.62,1.75,2.56,0.83,2,3.02,1.39,1.11,0,1.6
30/3/2025,0.48,0.91,1.12,0.1,1.11,0.35,0.29,2.11,2.6,2.3,2.5,1.78,2.52,0.83,2.18,3.46,1.9,1.12,0,1.76
31/3/2025,0.48,1.06,0.54,0.11,1.02,0.35,0.26,2.11,2.56,2.23,2.35,1.8,2.53,0.86,2.2,3.55,1.74,1.13,0,1.78
1/4/2025,0.4,1.2,0.55,0.09,0.98,0.36,0.24,2.09,2.68,1.92,2.3,1.74,2.55,0.95,2.28,3.48,1.68,1.15,2.27,1.7
2/4/2025,0.32,1.28,0.6,0.03,1.02,0.36,0.24,2.03,2.66,1.85,2.5,1.56,2.6,1.06,2.36,3.2,1.58,1.17,2.33,1.56
