date,actual,predicted,error,error_percent
2025-10-01,7.75,7.9733553,-0.2233553,-2.8820038
2025-10-02,7.63,7.8589187,-0.22891855,-3.0002432
2025-10-03,7.5499997,7.774837,-0.2248373,-2.9779778
2025-10-04,7.4799995,7.6986513,-0.21865177,-2.9231522
2025-10-05,7.38,7.6189923,-0.23899221,-3.238377
2025-10-06,7.2999997,7.5108824,-0.21088266,-2.8888037
2025-10-07,7.2200003,7.4213686,-0.20136833,-2.7890348
2025-10-08,7.15,7.3147807,-0.16478062,-2.304624
2025-10-09,7.0899997,7.233706,-0.14370632,-2.0268877
2025-10-10,7.03,7.1536036,-0.123603344,-1.7582268
2025-10-11,6.95,7.130785,-0.18078518,-2.6012256
2025-10-12,6.89,7.075456,-0.18545628,-2.691673
2025-10-13,6.8300004,7.049411,-0.21941042,-3.2124512
2025-10-14,6.8500004,7.0245485,-0.17454815,-2.5481482
2025-10-15,6.84,7.0309625,-0.19096231,-2.7918468
2025-10-16,6.75,6.9499617,-0.19996166,-2.962395
2025-10-17,6.61,6.831967,-0.22196674,-3.3580444
2025-10-18,6.45,6.6622562,-0.21225643,-3.2907975
2025-10-19,6.3599997,6.5108814,-0.15088177,-2.372355
2025-10-20,6.2200003,6.3887105,-0.16871023,-2.712383
2025-10-21,6.08,6.2585955,-0.17859554,-2.9374268
2025-10-22,5.9199996,6.0924506,-0.17245102,-2.9130242
2025-10-23,5.78,5.929897,-0.14989662,-2.593367
2025-10-24,5.68,5.7928915,-0.112891674,-1.9875295
2025-10-25,5.63,5.7168465,-0.08684635,-1.5425639
2025-10-26,5.6099997,5.701407,-0.0914073,-1.6293638
2025-10-27,5.6,5.6940775,-0.09407759,-1.6799569
2025-10-28,5.57,5.676738,-0.10673761,-1.9162946
2025-10-29,5.52,5.6208467,-0.10084677,-1.8269341
2025-10-30,5.49,5.5793524,-0.08935261,-1.6275522
2025-10-31,5.45,5.5281134,-0.078113556,-1.4332763
