date,actual,predicted,error,error_percent
2025-05-25,3.89,3.7133926190476187,0.17660738095238138,4.540035500061218
2025-05-26,3.87,4.022244015151515,-0.1522440151515152,-3.9339538798841134
2025-05-27,3.75,4.158133293650794,-0.40813329365079376,-10.8835544973545
2025-05-28,3.69,4.0512907215007194,-0.3612907215007195,-9.791076463434132
2025-05-29,3.58,3.99502638888889,-0.4150263888888901,-11.592915890751119
2025-05-30,3.49,3.540671349206349,-0.05067134920634864,-1.4519011233910784
2025-05-31,3.47,3.359998412698414,0.11000158730158605,3.1700745620053614
2025-06-01,3.21,3.0366930555555562,0.17330694444444372,5.398970231914134
2025-06-02,3.26,3.113328214285715,0.14667178571428474,4.499134531113029
2025-06-03,3.33,3.293530277777777,0.03646972222222322,1.095186853520217
2025-06-04,3.4,3.2848600649350637,0.11513993506493625,3.3864686783804783
2025-06-05,3.47,3.3340823412698404,0.13591765873015982,3.916935410091061
2025-06-06,3.55,3.450443333333333,0.09955666666666696,2.8044131455399146
2025-06-07,3.62,3.459147222222222,0.16085277777777796,4.443446899938618
2025-06-08,3.7,3.518582261904763,0.1814177380952371,4.903182110682083
2025-06-09,3.74,3.48007112914863,0.25992887085137006,6.949969808860161
2025-06-10,3.79,3.6576250577200584,0.13237494227994162,3.4927425403678525
2025-06-11,3.85,3.636520970418471,0.2134790295815292,5.544909859260499
2025-06-12,3.91,3.6874051984126988,0.22259480158730138,5.692961677424588
2025-06-13,3.98,3.7096037301587312,0.27039626984126874,6.793876126665044
2025-06-14,4.04,3.7764399603174605,0.2635600396825395,6.5237633584787
2025-06-15,4.12,3.9353177597402595,0.18468224025974056,4.482578647081081
2025-06-16,4.25,4.014426349206347,0.23557365079365322,5.5429094304388995
2025-06-17,4.29,3.997925396825396,0.292074603174604,6.808265808265827
2025-06-18,4.34,4.016785396825395,0.3232146031746046,7.447341086972456
2025-06-19,4.32,4.090018253968252,0.22998174603174792,5.323651528512683
2025-06-20,4.31,4.06893849206349,0.24106150793650993,5.593074430081438
2025-06-21,4.33,4.078690396825395,0.2513096031746054,5.8039169324389235
2025-06-22,4.33,4.101278253968252,0.22872174603174766,5.2822574141281216
2025-06-23,4.33,4.10994111111111,0.22005888888889036,5.082191429304627
2025-06-24,4.34,4.153639642857142,0.18636035714285804,4.294017445687973
2025-06-25,4.36,4.215514484126985,0.14448551587301495,3.3138879787388746
2025-06-26,4.42,4.228453679653679,0.1915463203463208,4.333627157156579
